id_insumo,insumo,categoria,fornecedor,regiao_fornecedor,unidade_medida,lote_minimo_compra,consumo_medio_4m,consumo_medio_6m,consumo_medio_12m,custo_aquisicao_unitario,prazo_entrega_dias,indice_reajuste_12m,criticidade_insumo
INS-04-02489,Butilenoglicol,Umectante,GreenLab Mat-primas,PR,L,25,486.62,805.71,1724.25,817.73,29,-0.0217,baixa
INS-04-02490,Sodium cocoyl isethionate,Tensoativo,GreenLab Mat-primas,RJ,kg,100,218.3,373.35,808.68,506.18,32,0.2478,alta
INS-04-02491,Oleo de jojoba,Emoliente,Quimnova Trading,SP,mL,150,1485.78,2026.73,3460.65,221.53,31,-0.0526,media
INS-04-02492,Lauril eter sulfato de sodio,Tensoativo,Quimnova Trading,PE,g,250,1017.83,1446.23,2468.8,547.29,49,0.1595,alta
INS-04-02493,Fragrancia baunilha,Fragrancia,AromaBase Import,SC,kg,1000,978.04,1473.39,3291.21,660.13,16,0.0014,baixa
INS-04-02494,Fragrancia floral suave,Fragrancia,CosmoQuimica Brasil,MG,L,200,394.17,664.38,1494.84,108.03,8,0.0922,media
INS-04-02495,Sorbitol,Umectante,Quimnova Trading,MG,kg,150,472.41,815.43,1323.93,47.79,35,0.047,alta
INS-04-02496,Sorbitol,Umectante,CosmoQuimica Brasil,PR,L,1000,870.41,1145.06,2626.06,727.81,32,-0.0336,alta
INS-04-02497,Esqualano vegetal,Emoliente,AromaBase Import,SC,g,25,1181.4,1630.55,3352.45,17.47,59,0.13,media
INS-04-02498,Decil glucosideo,Tensoativo,GreenLab Mat-primas,PR,g,25,744.64,1078.66,2468.79,507.03,54,0.1327,alta
INS-04-02499,Mica perolada,Corante,AromaBase Import,RJ,kg,1000,548.52,855.37,1533.01,78.36,36,0.077,baixa
INS-04-02500,Oleo de jojoba,Emoliente,AromaBase Import,GO,L,200,1474.01,2102.95,4023.47,147.26,14,0.1691,media
INS-04-02501,Fragrancia baunilha,Fragrancia,CosmoQuimica Brasil,PE,mL,50,994.11,1709.09,3812.61,224.75,27,0.0492,media
INS-04-02502,Dioxido de titanio,Corante,BioAtivos Sul,BA,g,150,537.73,839.22,1728.83,563.38,19,0.0917,baixa
INS-04-02503,Fragrancia herbal,Fragrancia,BioAtivos Sul,RJ,g,500,1355.5,2021.6,4177.06,218.66,25,0.1435,alta
INS-04-02504,Dioxido de titanio,Corante,NaturaPrima Quimicos,MG,kg,25,326.92,539.3,1107.5,244.74,16,0.1711,baixa
INS-04-02505,Lauril eter sulfato de sodio,Tensoativo,GreenLab Mat-primas,RJ,mL,25,552.16,773.17,1751.77,718.79,21,0.1693,alta
INS-04-02506,Sorbitol,Umectante,GreenLab Mat-primas,RJ,L,250,1460.71,1837.29,3311.63,432.24,43,0.1143,media
INS-04-02507,Butilenoglicol,Umectante,GreenLab Mat-primas,BA,g,100,958.97,1303.95,2925.96,606.36,43,-0.0598,baixa
INS-04-02508,Niacinamida,Ativo funcional,CoreLab Ingredients,GO,mL,200,1036.29,1782.64,3513.68,216.13,11,-0.0299,baixa
INS-04-02509,Carbopol,Espessante,CosmoQuimica Brasil,GO,L,150,233.35,389.69,660.67,742.95,54,0.2118,media
INS-04-02510,Benzoato de sodio,Conservante,CosmoQuimica Brasil,RJ,L,500,122.74,179.16,308.72,648.41,27,0.1465,media
INS-04-02511,Acido dehidroacetico,Conservante,DermaLink Distribuidora,PR,g,200,340.07,558.85,1129.73,119.94,20,0.137,baixa
INS-04-02512,Oleo de jojoba,Emoliente,CoreLab Ingredients,BA,g,200,169.55,255.6,475.27,598.92,33,-0.0239,baixa
INS-04-02513,Sorbitol,Umectante,CoreLab Ingredients,MG,kg,50,811.48,1087.48,2178.37,233.51,25,-0.0164,media
INS-04-02514,Niacinamida,Ativo funcional,NaturaPrima Quimicos,MG,L,50,129.2,167.74,349.6,376.99,22,-0.0417,media
INS-04-02515,Decil glucosideo,Tensoativo,GreenLab Mat-primas,GO,L,25,565.77,876.64,1447.55,558.31,21,-0.0077,alta
INS-04-02516,Manteiga de karite,Emoliente,Quimnova Trading,RJ,kg,500,298.68,491.11,993.16,788.43,19,0.2226,baixa
INS-04-02517,Fragrancia herbal,Fragrancia,Quimnova Trading,MG,L,50,531.66,801.03,1797.67,454.57,15,0.2061,baixa
INS-04-02518,Decil glucosideo,Tensoativo,AromaBase Import,BA,g,25,1423.32,1933.19,3325.09,321.97,45,0.0144,alta
INS-04-02519,Carbopol,Espessante,CoreLab Ingredients,BA,kg,1000,834.57,1297.03,2541.36,125.96,33,0.1887,media
INS-04-02520,Carbopol,Espessante,BioAtivos Sul,MG,g,200,581.02,898.56,1544.18,576.26,34,0.1632,alta
INS-04-02521,Hidroxietilcelulose,Espessante,BioAtivos Sul,MG,g,50,561.01,911.96,2070.22,735.92,37,0.116,media
INS-04-02522,Hidroxietilcelulose,Espessante,GreenLab Mat-primas,SC,g,100,1285.4,2002.35,3635.26,253.24,23,0.0178,alta
INS-04-02523,Fragrancia citrica,Fragrancia,AromaBase Import,SP,L,1000,1466.13,1919.34,3636.24,176.37,36,0.0255,baixa
INS-04-02524,Fragrancia floral suave,Fragrancia,Insumos DermaTech,RJ,L,1000,144.37,211.66,380.0,595.75,24,0.1746,baixa
INS-04-02525,Oleo de jojoba,Emoliente,CosmoQuimica Brasil,RJ,L,50,536.22,756.38,1392.72,629.21,35,0.0336,media
INS-04-02526,Caprilico caprico triglicerideo,Emoliente,Insumos DermaTech,BA,kg,200,128.07,223.28,418.16,668.87,46,0.1355,alta
INS-04-02527,Sodium cocoyl isethionate,Tensoativo,GreenLab Mat-primas,GO,L,150,688.99,1170.76,2657.92,289.83,24,0.2202,media
INS-04-02528,Sorbitol,Umectante,Insumos DermaTech,SP,L,250,861.12,1212.56,2524.0,371.32,21,0.0964,media
INS-04-02529,Hidroxietilcelulose,Espessante,DermaLink Distribuidora,SP,mL,50,641.59,930.42,1672.39,213.87,7,0.2139,media
INS-04-02530,Carbopol,Espessante,AromaBase Import,BA,L,150,129.85,184.95,317.08,52.42,35,0.2292,media
INS-04-02531,Goma xantana,Espessante,CoreLab Ingredients,SP,kg,1000,691.05,1019.64,2213.14,523.06,28,-0.0658,media
INS-04-02532,Lauril eter sulfato de sodio,Tensoativo,Essencia Pura Supply,SC,L,500,659.02,932.3,1727.64,342.33,37,-0.0667,media
INS-04-02533,Manteiga de karite,Emoliente,NaturaPrima Quimicos,BA,kg,25,1070.55,1572.01,3497.61,250.7,38,0.1379,baixa
INS-04-02534,Lauril eter sulfato de sodio,Tensoativo,CoreLab Ingredients,PE,mL,500,1038.83,1682.42,3722.77,631.05,35,0.0617,baixa
INS-04-02535,Fragrancia citrica,Fragrancia,Essencia Pura Supply,PR,kg,200,712.41,960.8,1869.72,334.62,29,0.0374,media
INS-04-02536,Decil glucosideo,Tensoativo,BioAtivos Sul,BA,mL,250,1425.93,2460.82,5367.6,583.79,5,0.0425,baixa
INS-04-02537,Decil glucosideo,Tensoativo,Insumos DermaTech,GO,kg,1000,1132.94,1680.56,3458.24,741.87,10,-0.0014,alta
INS-04-02538,Acido dehidroacetico,Conservante,Essencia Pura Supply,GO,L,100,229.02,314.27,593.64,212.53,39,0.1259,baixa
INS-04-02539,Acido dehidroacetico,Conservante,CosmoQuimica Brasil,GO,mL,50,440.52,560.47,1080.94,47.9,14,-0.0793,media
INS-04-02540,Carbopol,Espessante,Essencia Pura Supply,PR,g,100,448.83,693.75,1518.61,250.48,53,-0.0238,alta
INS-04-02541,Fragrancia baunilha,Fragrancia,Insumos DermaTech,RJ,mL,100,291.67,489.92,992.5,713.7,57,-0.0016,baixa
INS-04-02542,Esqualano vegetal,Emoliente,BioAtivos Sul,GO,kg,250,503.07,767.63,1623.89,363.28,31,0.1415,alta
INS-04-02543,Hidroxietilcelulose,Espessante,Quimnova Trading,RJ,g,200,1180.31,1493.2,3112.16,116.57,31,0.0542,media
INS-04-02544,Sodium cocoyl isethionate,Tensoativo,BioAtivos Sul,PR,mL,100,885.55,1319.22,2882.5,18.64,11,0.1328,alta
INS-04-02545,Decil glucosideo,Tensoativo,DermaLink Distribuidora,GO,L,250,507.64,648.44,1254.8,128.2,36,0.0254,alta
INS-04-02546,Caprilico caprico triglicerideo,Emoliente,AromaBase Import,MG,mL,1000,259.66,442.63,844.46,335.04,44,-0.0178,baixa
INS-04-02547,Sorbato de potassio,Conservante,Essencia Pura Supply,SC,mL,50,930.44,1210.6,2748.84,673.65,51,0.2125,alta
INS-04-02548,Fragrancia baunilha,Fragrancia,CoreLab Ingredients,SP,g,200,443.51,686.17,1116.21,329.57,5,-0.0568,alta
INS-04-02549,Caprilico caprico triglicerideo,Emoliente,BioAtivos Sul,BA,L,1000,481.57,782.83,1488.31,219.39,35,0.0634,alta
INS-04-02550,Fragrancia herbal,Fragrancia,BioAtivos Sul,GO,mL,150,145.73,217.34,382.97,531.29,24,0.1515,baixa
INS-04-02551,Lauril eter sulfato de sodio,Tensoativo,Essencia Pura Supply,GO,kg,1000,933.25,1590.76,2621.23,433.06,25,0.0976,media
INS-04-02552,Fenoxietanol,Conservante,NaturaPrima Quimicos,MG,L,200,1179.35,2029.58,3368.78,155.33,7,0.1552,alta
INS-04-02553,Butilenoglicol,Umectante,CoreLab Ingredients,RJ,mL,250,1163.66,1839.24,3940.19,510.13,42,0.2488,media
INS-04-02554,Fragrancia floral suave,Fragrancia,CoreLab Ingredients,MG,L,25,256.94,412.15,870.9,286.73,46,-0.0281,baixa
INS-04-02555,Cocamidopropil betaina,Tensoativo,Insumos DermaTech,PR,L,250,226.06,324.32,624.48,525.71,49,0.1146,alta
INS-04-02556,Niacinamida,Ativo funcional,NaturaPrima Quimicos,SP,kg,250,302.92,483.43,840.54,228.91,49,-0.0161,media
INS-04-02557,Lauril eter sulfato de sodio,Tensoativo,BioAtivos Sul,SP,g,25,354.26,463.34,1062.56,318.93,25,-0.0255,media
INS-04-02558,Aloe vera concentrado,Ativo funcional,NaturaPrima Quimicos,PE,L,25,774.27,1324.42,2927.3,179.05,51,0.0756,baixa
INS-04-02559,Sorbitol,Umectante,Quimnova Trading,BA,L,25,250.86,338.26,606.6,617.17,29,-0.0222,alta
INS-04-02560,Butilenoglicol,Umectante,NaturaPrima Quimicos,SP,L,25,1137.63,1479.32,3172.67,356.17,52,0.2451,baixa
INS-04-02561,Carbopol,Espessante,Insumos DermaTech,GO,g,500,884.53,1371.13,2839.29,275.17,21,-0.0197,alta
INS-04-02562,Goma guar cationica,Espessante,AromaBase Import,PR,mL,100,1404.05,1974.77,3894.02,265.71,8,0.0348,baixa
INS-04-02563,Fragrancia floral suave,Fragrancia,CoreLab Ingredients,BA,mL,500,1325.77,2007.86,4196.62,600.32,14,0.2171,baixa
INS-04-02564,Hidroxietilcelulose,Espessante,CoreLab Ingredients,PE,L,200,187.73,259.88,445.72,358.97,40,-0.0579,media
INS-04-02565,Butilenoglicol,Umectante,Quimnova Trading,GO,mL,25,450.9,667.56,1436.05,84.17,29,0.1596,baixa
INS-04-02566,Pantenol,Ativo funcional,GreenLab Mat-primas,SC,g,1000,239.2,320.9,646.9,446.5,51,0.0757,media
INS-04-02567,Fragrancia floral suave,Fragrancia,BioAtivos Sul,SC,kg,100,207.65,346.7,703.2,455.89,44,0.0897,baixa
INS-04-02568,Carbopol,Espessante,Quimnova Trading,RJ,g,150,1176.13,1737.78,3241.95,801.03,8,0.0235,media
INS-04-02569,Cocamidopropil betaina,Tensoativo,Quimnova Trading,BA,g,100,906.48,1225.98,2509.39,546.77,8,0.1199,alta
INS-04-02570,Mica perolada,Corante,Insumos DermaTech,SC,g,50,1410.89,1880.94,3264.5,729.52,52,0.0546,media
INS-04-02571,Decil glucosideo,Tensoativo,BioAtivos Sul,PE,L,50,1025.41,1767.08,3822.8,476.16,57,-0.05,media
INS-04-02572,Hidroxietilcelulose,Espessante,CosmoQuimica Brasil,BA,g,200,1133.17,1840.19,3600.92,788.79,24,0.0514,alta
INS-04-02573,Acido dehidroacetico,Conservante,Insumos DermaTech,RJ,kg,1000,924.27,1499.14,2419.77,696.71,19,-0.069,alta
INS-04-02574,Niacinamida,Ativo funcional,GreenLab Mat-primas,GO,mL,250,588.0,759.81,1364.0,578.2,6,0.0495,media
INS-04-02575,Glicerina bidestilada,Umectante,Insumos DermaTech,GO,kg,100,1116.1,1947.71,3871.65,308.83,32,-0.0398,media
INS-04-02576,Fenoxietanol,Conservante,DermaLink Distribuidora,GO,kg,150,342.9,558.34,1116.96,237.01,19,0.1492,baixa
INS-04-02577,Fragrancia floral suave,Fragrancia,Quimnova Trading,RJ,g,150,583.59,979.27,1925.63,409.81,17,0.0393,alta
INS-04-02578,Mica perolada,Corante,Insumos DermaTech,PR,g,100,906.3,1248.74,2260.98,49.47,41,-0.0346,alta
INS-04-02579,Hidroxietilcelulose,Espessante,BioAtivos Sul,MG,kg,500,780.62,1317.86,2174.93,562.62,55,-0.0573,media
INS-04-02580,Mica perolada,Corante,AromaBase Import,GO,kg,500,1004.07,1501.68,2747.34,772.78,38,0.0477,baixa
INS-04-02581,Glicerina bidestilada,Umectante,GreenLab Mat-primas,MG,L,500,980.64,1559.76,3141.26,193.89,35,0.0047,media
INS-04-02582,Fenoxietanol,Conservante,GreenLab Mat-primas,SP,mL,100,1390.01,1891.84,3260.98,137.91,8,0.1684,alta
INS-04-02583,Fragrancia citrica,Fragrancia,DermaLink Distribuidora,GO,L,25,1250.54,1717.12,2942.33,529.97,46,0.1465,media
INS-04-02584,Dioxido de titanio,Corante,CoreLab Ingredients,PR,L,50,831.86,1108.62,2012.33,437.69,60,0.1482,alta
INS-04-02585,Aloe vera concentrado,Ativo funcional,AromaBase Import,SC,L,250,1377.33,1731.63,3456.95,246.13,21,-0.023,media
INS-04-02586,Niacinamida,Ativo funcional,CoreLab Ingredients,SC,L,250,745.41,1277.95,2734.64,295.73,47,-0.0451,baixa
INS-04-02587,Propilenoglicol,Umectante,GreenLab Mat-primas,MG,g,100,1390.73,1878.02,3651.58,559.16,36,0.225,media
INS-04-02588,Sorbato de potassio,Conservante,Insumos DermaTech,MG,mL,100,374.45,502.38,1018.2,365.14,14,-0.0484,alta
INS-04-02589,Dioxido de titanio,Corante,Quimnova Trading,MG,L,100,200.16,289.0,660.18,45.14,18,0.1379,baixa
INS-04-02590,Aloe vera concentrado,Ativo funcional,BioAtivos Sul,PR,g,150,689.05,864.32,1469.24,34.62,11,0.2044,alta
INS-04-02591,Oleo de jojoba,Emoliente,GreenLab Mat-primas,SC,g,150,1362.51,2169.77,3578.11,541.41,21,0.065,baixa
INS-04-02592,Manteiga de karite,Emoliente,Essencia Pura Supply,PE,mL,250,729.77,978.51,2035.59,235.01,16,0.1389,baixa
INS-04-02593,Sorbato de potassio,Conservante,Insumos DermaTech,PE,g,25,1040.15,1412.65,2520.79,183.31,27,0.172,alta
INS-04-02594,Fragrancia citrica,Fragrancia,CoreLab Ingredients,PE,g,250,296.97,486.89,922.44,607.49,11,0.217,alta
INS-04-02595,Fenoxietanol,Conservante,AromaBase Import,PE,g,250,1120.95,1773.17,4067.86,656.8,12,-0.0292,baixa
INS-04-02596,Propilenoglicol,Umectante,DermaLink Distribuidora,GO,g,25,954.91,1511.5,2673.69,739.79,7,-0.0269,baixa
INS-04-02597,Butilenoglicol,Umectante,Insumos DermaTech,MG,g,25,720.53,1072.9,2156.33,15.87,15,0.1601,baixa
INS-04-02598,Acido dehidroacetico,Conservante,CoreLab Ingredients,MG,kg,50,1009.96,1699.97,3767.23,686.05,23,0.0639,alta
INS-04-02599,Benzoato de sodio,Conservante,Insumos DermaTech,BA,kg,25,1321.07,2152.65,3701.41,765.33,14,0.0673,media
INS-04-02600,Decil glucosideo,Tensoativo,CoreLab Ingredients,GO,g,1000,413.55,637.18,1377.35,234.17,35,0.1912,media
INS-04-02601,Carbopol,Espessante,DermaLink Distribuidora,SC,kg,1000,249.77,317.88,709.52,172.41,17,0.0086,baixa
INS-04-02602,Caprilico caprico triglicerideo,Emoliente,CosmoQuimica Brasil,BA,L,25,1253.29,1815.9,3822.86,43.97,23,0.1432,media
INS-04-02603,Dioxido de titanio,Corante,Quimnova Trading,SC,kg,25,172.12,215.52,390.64,593.25,5,0.1007,media
INS-04-02604,Decil glucosideo,Tensoativo,DermaLink Distribuidora,GO,g,100,505.09,772.95,1447.24,630.16,47,0.0858,media
INS-04-02605,Sorbato de potassio,Conservante,Essencia Pura Supply,GO,mL,150,1369.73,2037.3,3776.49,753.22,29,0.2023,media
INS-04-02606,Manteiga de karite,Emoliente,CosmoQuimica Brasil,GO,L,500,405.4,669.96,1356.58,475.53,48,0.14,alta
INS-04-02607,Benzoato de sodio,Conservante,Insumos DermaTech,RJ,g,250,609.51,1005.64,1919.55,797.05,53,0.1189,alta
INS-04-02608,Decil glucosideo,Tensoativo,CosmoQuimica Brasil,PE,g,150,628.17,933.54,2024.21,174.06,8,0.1179,baixa
INS-04-02609,Aloe vera concentrado,Ativo funcional,GreenLab Mat-primas,PR,mL,1000,447.5,652.1,1462.24,117.73,40,0.0908,baixa
INS-04-02610,Benzoato de sodio,Conservante,CosmoQuimica Brasil,RJ,mL,200,1324.09,2163.7,4451.81,159.38,52,0.1063,media
INS-04-02611,Fragrancia citrica,Fragrancia,Quimnova Trading,MG,kg,200,882.16,1542.52,3444.03,81.85,15,-0.0666,alta
INS-04-02612,Goma guar cationica,Espessante,Essencia Pura Supply,PE,kg,250,279.76,381.84,835.3,761.19,33,0.2157,baixa
INS-04-02613,Sodium cocoyl isethionate,Tensoativo,DermaLink Distribuidora,GO,mL,100,1455.28,1946.58,3133.43,318.55,43,-0.0184,baixa
INS-04-02614,Carbopol,Espessante,BioAtivos Sul,PE,kg,500,247.29,380.37,872.17,339.28,35,0.0315,media
INS-04-02615,Goma xantana,Espessante,CosmoQuimica Brasil,SP,mL,50,1071.28,1762.42,3643.14,774.01,33,0.2019,alta
INS-04-02616,Fragrancia baunilha,Fragrancia,CoreLab Ingredients,PE,mL,50,555.18,773.81,1539.44,537.85,23,0.0383,baixa
INS-04-02617,Oxido de ferro amarelo,Corante,Quimnova Trading,GO,L,1000,1189.55,1912.46,4127.58,623.64,9,-0.0424,alta
INS-04-02618,Manteiga de karite,Emoliente,BioAtivos Sul,GO,g,1000,817.58,1165.88,2654.4,421.87,13,-0.0719,baixa
INS-04-02619,Fragrancia citrica,Fragrancia,Quimnova Trading,BA,L,50,346.49,583.21,1273.19,636.62,27,0.0298,baixa
INS-04-02620,Acido dehidroacetico,Conservante,Essencia Pura Supply,PR,g,25,1236.67,2031.59,3403.15,275.13,40,0.0331,baixa
INS-04-02621,Hidroxietilcelulose,Espessante,CosmoQuimica Brasil,PR,mL,100,391.38,588.89,1025.15,693.55,59,0.2361,alta
INS-04-02622,Oxido de ferro amarelo,Corante,Essencia Pura Supply,BA,mL,500,1473.87,2240.5,4252.97,434.16,47,0.1515,baixa
INS-04-02623,Pantenol,Ativo funcional,GreenLab Mat-primas,GO,L,50,852.97,1297.07,2112.89,712.84,55,0.0955,media
INS-04-02624,Sodium cocoyl isethionate,Tensoativo,Insumos DermaTech,BA,kg,250,697.6,982.48,1844.79,535.9,25,0.0902,media
INS-04-02625,Glicerina bidestilada,Umectante,CoreLab Ingredients,SP,mL,200,526.82,885.43,1729.5,404.64,19,0.0007,alta
INS-04-02626,Sodium cocoyl isethionate,Tensoativo,Insumos DermaTech,MG,g,150,1259.91,1740.99,3371.85,679.05,29,-0.0342,alta
INS-04-02627,Fenoxietanol,Conservante,Essencia Pura Supply,RJ,g,200,996.9,1710.27,3244.77,781.12,34,0.1736,baixa
INS-04-02628,Fragrancia herbal,Fragrancia,DermaLink Distribuidora,BA,kg,1000,652.59,1064.01,1733.02,638.11,44,0.2237,media
INS-04-02629,Niacinamida,Ativo funcional,AromaBase Import,MG,g,500,272.01,446.46,926.98,774.62,31,0.1243,baixa
INS-04-02630,Caprilico caprico triglicerideo,Emoliente,Quimnova Trading,BA,L,200,586.86,882.8,1545.36,667.06,20,0.13,baixa
INS-04-02631,Sorbato de potassio,Conservante,CoreLab Ingredients,SC,kg,25,595.31,939.58,2159.34,443.7,21,0.0359,baixa
INS-04-02632,Fenoxietanol,Conservante,AromaBase Import,SP,L,100,1086.48,1513.98,3254.76,546.03,29,-0.0588,media
INS-04-02633,Manteiga de karite,Emoliente,GreenLab Mat-primas,MG,mL,200,423.62,729.04,1273.74,354.02,37,-0.0555,baixa
INS-04-02634,Carmin sintetico,Corante,CosmoQuimica Brasil,SP,g,150,652.72,930.93,1532.68,725.04,23,-0.0646,media
INS-04-02635,Sodium cocoyl isethionate,Tensoativo,DermaLink Distribuidora,PE,L,100,343.73,502.96,1019.31,339.41,11,0.2144,alta
INS-04-02636,Fragrancia herbal,Fragrancia,CosmoQuimica Brasil,RJ,kg,500,989.37,1509.2,2694.07,238.04,7,0.2278,baixa
INS-04-02637,Cocamidopropil betaina,Tensoativo,Insumos DermaTech,SC,mL,250,1454.25,2126.96,4461.78,275.37,38,0.1763,media
INS-04-02638,Fragrancia citrica,Fragrancia,CoreLab Ingredients,MG,L,150,1015.95,1422.58,2779.06,353.37,55,0.1339,media
INS-04-02639,Cocamidopropil betaina,Tensoativo,Insumos DermaTech,SP,kg,150,428.21,577.13,1159.49,26.98,29,0.1677,media
INS-04-02640,Hidroxietilcelulose,Espessante,CoreLab Ingredients,MG,L,1000,507.79,809.45,1315.06,365.77,60,0.2481,media
INS-04-02641,Fragrancia baunilha,Fragrancia,GreenLab Mat-primas,BA,kg,50,677.24,1044.02,2216.03,453.75,59,0.2145,alta
INS-04-02642,Sodium cocoyl isethionate,Tensoativo,GreenLab Mat-primas,SP,L,50,1432.39,2447.62,5384.8,802.64,41,0.1678,alta
INS-04-02643,Sodium cocoyl isethionate,Tensoativo,CosmoQuimica Brasil,GO,g,150,592.69,795.15,1419.52,269.36,54,0.0628,baixa
INS-04-02644,Aloe vera concentrado,Ativo funcional,DermaLink Distribuidora,MG,g,200,776.3,1097.9,1779.11,745.34,59,0.2099,media
INS-04-02645,Fragrancia baunilha,Fragrancia,BioAtivos Sul,GO,g,250,210.02,306.52,508.94,179.63,38,0.1035,baixa
INS-04-02646,Fragrancia baunilha,Fragrancia,GreenLab Mat-primas,SP,g,25,480.26,682.98,1347.33,88.85,22,-0.0362,baixa
INS-04-02647,Fenoxietanol,Conservante,CosmoQuimica Brasil,BA,kg,500,536.2,848.02,1717.5,380.76,48,0.0651,media
INS-04-02648,Fragrancia herbal,Fragrancia,AromaBase Import,SP,L,200,1058.32,1495.01,3104.87,502.09,52,0.1689,media
INS-04-02649,Fenoxietanol,Conservante,DermaLink Distribuidora,PR,L,100,1047.62,1478.78,3070.92,173.62,20,0.2332,media
INS-04-02650,Niacinamida,Ativo funcional,GreenLab Mat-primas,RJ,g,25,788.79,1275.72,2652.4,274.89,28,0.1211,baixa
INS-04-02651,Caprilico caprico triglicerideo,Emoliente,CosmoQuimica Brasil,PR,mL,25,1462.53,2406.9,4394.19,443.08,9,0.2312,alta
INS-04-02652,Acido hialuronico,Ativo funcional,AromaBase Import,MG,mL,200,1379.52,2118.61,3491.72,345.06,15,0.1689,alta
INS-04-02653,Hidroxietilcelulose,Espessante,Quimnova Trading,PE,L,1000,400.11,696.03,1249.96,483.07,14,0.2407,baixa
INS-04-02654,Dioxido de titanio,Corante,Essencia Pura Supply,SP,g,200,925.7,1212.35,2759.85,470.1,15,-0.0255,baixa
INS-04-02655,Oleo de jojoba,Emoliente,GreenLab Mat-primas,PE,mL,50,1315.92,1755.9,3234.21,802.92,60,-0.0061,alta
INS-04-02656,Fragrancia floral suave,Fragrancia,Quimnova Trading,MG,kg,500,220.02,337.24,669.64,716.11,13,0.1795,alta
INS-04-02657,Goma xantana,Espessante,Essencia Pura Supply,BA,L,25,1448.17,1948.38,3994.79,285.64,35,0.2282,alta
INS-04-02658,Fragrancia baunilha,Fragrancia,CoreLab Ingredients,SC,g,500,1227.37,2044.16,4612.54,595.0,48,0.1667,media
INS-04-02659,Pantenol,Ativo funcional,Quimnova Trading,PE,kg,50,1266.41,1765.53,3744.09,504.57,5,-0.0455,baixa
INS-04-02660,Mica perolada,Corante,Essencia Pura Supply,PE,L,1000,442.74,746.22,1401.16,60.4,32,0.1977,alta
INS-04-02661,Glicerina bidestilada,Umectante,AromaBase Import,MG,L,150,1144.49,1956.55,3291.07,69.82,54,0.1841,media
INS-04-02662,Cocamidopropil betaina,Tensoativo,CoreLab Ingredients,PE,kg,1000,599.98,756.35,1407.46,13.27,59,0.1127,alta
INS-04-02663,Fragrancia citrica,Fragrancia,Quimnova Trading,MG,kg,500,227.16,358.78,704.84,341.1,27,0.1249,media
INS-04-02664,Manteiga de karite,Emoliente,GreenLab Mat-primas,SP,L,200,749.84,953.49,1782.39,564.57,58,0.1619,alta
INS-04-02665,Sodium cocoyl isethionate,Tensoativo,DermaLink Distribuidora,MG,kg,150,958.94,1368.36,2685.12,539.32,19,-0.0017,alta
INS-04-02666,Benzoato de sodio,Conservante,AromaBase Import,SC,kg,200,692.2,1138.8,2051.71,132.56,56,0.1069,baixa
INS-04-02667,Decil glucosideo,Tensoativo,BioAtivos Sul,SP,L,25,1311.6,1809.1,4002.73,692.83,51,-0.0285,media
INS-04-02668,Oleo de jojoba,Emoliente,CoreLab Ingredients,PR,mL,50,323.85,485.77,853.49,139.75,47,-0.0548,baixa
INS-04-02669,Goma xantana,Espessante,CoreLab Ingredients,SC,L,150,627.07,1070.84,2063.8,470.21,5,0.1115,media
INS-04-02670,Glicerina bidestilada,Umectante,Essencia Pura Supply,SP,mL,250,1203.95,1599.45,3024.71,768.46,31,0.0341,baixa
INS-04-02671,Mica perolada,Corante,GreenLab Mat-primas,SC,L,500,102.39,128.69,266.0,727.87,36,0.2417,alta
INS-04-02672,Carbopol,Espessante,GreenLab Mat-primas,BA,kg,50,306.08,520.06,965.47,217.29,25,0.1043,baixa
INS-04-02673,Oleo de jojoba,Emoliente,AromaBase Import,RJ,L,25,1364.38,1894.9,3865.12,240.22,47,0.0834,media
INS-04-02674,Fragrancia citrica,Fragrancia,BioAtivos Sul,RJ,mL,25,440.18,747.42,1514.13,44.57,29,0.2195,alta
INS-04-02675,Hidroxietilcelulose,Espessante,NaturaPrima Quimicos,RJ,kg,1000,1031.29,1497.54,2538.96,277.07,42,0.1848,baixa
INS-04-02676,Decil glucosideo,Tensoativo,Essencia Pura Supply,SP,L,1000,1087.36,1884.72,3998.73,811.83,29,0.0321,baixa
INS-04-02677,Goma xantana,Espessante,Essencia Pura Supply,MG,mL,150,1148.87,1439.67,3305.57,105.37,6,0.0713,media
INS-04-02678,Oxido de ferro amarelo,Corante,CoreLab Ingredients,SP,g,500,763.8,1264.3,2064.01,340.45,54,0.1319,baixa
INS-04-02679,Oxido de ferro amarelo,Corante,DermaLink Distribuidora,PR,kg,100,1426.85,1976.93,3532.85,73.5,40,-0.0631,alta
INS-04-02680,Manteiga de karite,Emoliente,CosmoQuimica Brasil,GO,g,1000,1144.33,1479.71,2441.72,92.69,54,0.2026,alta
INS-04-02681,Acido hialuronico,Ativo funcional,BioAtivos Sul,GO,kg,200,1380.82,1931.74,4311.05,780.61,19,0.2435,alta
INS-04-02682,Mica perolada,Corante,DermaLink Distribuidora,GO,mL,1000,575.03,980.14,2105.37,809.76,33,0.1664,baixa
INS-04-02683,Benzoato de sodio,Conservante,GreenLab Mat-primas,SC,g,100,1426.78,2029.36,3287.24,196.69,19,-0.0137,baixa
INS-04-02684,Dioxido de titanio,Corante,Insumos DermaTech,BA,g,200,193.86,254.79,561.42,460.14,45,0.15,media
INS-04-02685,Mica perolada,Corante,NaturaPrima Quimicos,SP,L,500,273.1,407.89,670.08,681.1,6,0.2212,alta
