produto_id,categoria,descricao,fornecedor,lote_minimo_compra,consumo_medio_4m,consumo_medio_6m,consumo_medio_12m,custo_aquisicao_unitario,custo_negociado_estimado,estoque_atual,prazo_reposicao_dias,nivel_servico_alvo,margem_alvo,proxima_revisao_contrato
PRODUTOS_UTILIDADES-02442,utilidades,Produto Utilidades 02442,Fornecedor_091,24,359.72,420.66,788.63,6.47,6.31,343,74,0.978,0.404,2027-04-26
PRODUTOS_UTILIDADES-02443,utilidades,Produto Utilidades 02443,Fornecedor_141,720,220.92,352.71,789.35,87.06,94.27,706,80,0.971,0.115,2026-12-09
PRODUTOS_UTILIDADES-02444,utilidades,Produto Utilidades 02444,Fornecedor_115,12,878.94,1095.76,2387.32,632.55,652.13,522,16,0.941,0.161,2026-06-24
PRODUTOS_UTILIDADES-02445,utilidades,Produto Utilidades 02445,Fornecedor_177,480,1032.6,1745.01,2836.91,397.19,417.11,560,86,0.988,0.415,2026-11-23
PRODUTOS_UTILIDADES-02446,utilidades,Produto Utilidades 02446,Fornecedor_048,120,71.55,86.26,181.34,774.18,780.5,102,75,0.956,0.255,2026-08-31
PRODUTOS_UTILIDADES-02447,utilidades,Produto Utilidades 02447,Fornecedor_028,12,127.94,168.17,356.25,1364.76,1277.58,31,7,0.902,0.406,2026-05-05
PRODUTOS_UTILIDADES-02448,utilidades,Produto Utilidades 02448,Fornecedor_116,24,52.69,83.95,146.78,281.36,307.03,67,82,0.976,0.081,2026-09-12
PRODUTOS_UTILIDADES-02449,utilidades,Produto Utilidades 02449,Fornecedor_086,48,514.53,714.16,1170.8,871.35,884.19,348,20,0.918,0.17,2026-10-05
PRODUTOS_UTILIDADES-02450,utilidades,Produto Utilidades 02450,Fornecedor_091,120,1120.26,1803.76,2954.2,509.04,460.78,1161,14,0.928,0.139,2026-08-26
PRODUTOS_UTILIDADES-02451,utilidades,Produto Utilidades 02451,Fornecedor_158,120,112.41,182.68,372.67,1099.01,1277.46,70,31,0.924,0.12,2027-04-16
PRODUTOS_UTILIDADES-02452,utilidades,Produto Utilidades 02452,Fornecedor_108,48,521.61,842.49,1432.93,499.83,501.02,35,55,0.968,0.395,2027-01-25
PRODUTOS_UTILIDADES-02453,utilidades,Produto Utilidades 02453,Fornecedor_038,480,236.51,326.01,754.1,666.99,620.07,429,32,0.914,0.396,2026-09-16
PRODUTOS_UTILIDADES-02454,utilidades,Produto Utilidades 02454,Fornecedor_140,12,73.52,86.29,184.35,1431.65,1623.67,81,25,0.978,0.295,2027-02-08
PRODUTOS_UTILIDADES-02455,utilidades,Produto Utilidades 02455,Fornecedor_195,240,959.44,1356.82,2191.24,50.41,53.84,488,37,0.911,0.329,2026-12-21
PRODUTOS_UTILIDADES-02456,utilidades,Produto Utilidades 02456,Fornecedor_119,12,889.57,1204.29,1972.2,1482.01,1563.09,456,16,0.921,0.248,2027-03-31
PRODUTOS_UTILIDADES-02457,utilidades,Produto Utilidades 02457,Fornecedor_146,6,461.22,593.3,1103.24,1348.06,1572.27,85,68,0.926,0.134,2027-04-16
PRODUTOS_UTILIDADES-02458,utilidades,Produto Utilidades 02458,Fornecedor_192,240,83.57,131.37,219.41,52.35,52.13,84,70,0.924,0.335,2026-10-28
PRODUTOS_UTILIDADES-02459,utilidades,Produto Utilidades 02459,Fornecedor_162,48,87.68,147.11,266.92,1218.87,1247.83,132,35,0.971,0.207,2026-05-18
PRODUTOS_UTILIDADES-02460,utilidades,Produto Utilidades 02460,Fornecedor_048,480,75.88,122.83,207.84,509.78,596.18,29,89,0.916,0.228,2026-06-01
PRODUTOS_UTILIDADES-02461,utilidades,Produto Utilidades 02461,Fornecedor_035,24,68.51,95.93,191.89,260.3,261.58,13,44,0.961,0.144,2026-08-30
PRODUTOS_UTILIDADES-02462,utilidades,Produto Utilidades 02462,Fornecedor_148,12,253.77,407.69,870.0,990.38,1014.5,263,17,0.974,0.184,2027-02-27
PRODUTOS_UTILIDADES-02463,utilidades,Produto Utilidades 02463,Fornecedor_003,6,730.63,1017.99,2171.98,166.33,190.18,650,63,0.936,0.307,2026-06-15
PRODUTOS_UTILIDADES-02464,utilidades,Produto Utilidades 02464,Fornecedor_012,240,335.08,552.26,989.62,504.05,482.81,48,37,0.977,0.356,2026-09-01
PRODUTOS_UTILIDADES-02465,utilidades,Produto Utilidades 02465,Fornecedor_007,24,578.98,679.25,1264.58,1384.42,1600.78,359,25,0.967,0.352,2026-09-09
PRODUTOS_UTILIDADES-02466,utilidades,Produto Utilidades 02466,Fornecedor_101,96,867.15,1119.23,1931.6,970.15,941.59,274,85,0.975,0.085,2027-01-29
PRODUTOS_UTILIDADES-02467,utilidades,Produto Utilidades 02467,Fornecedor_074,48,706.33,950.59,1874.19,1492.21,1371.93,242,59,0.917,0.206,2026-09-15
PRODUTOS_UTILIDADES-02468,utilidades,Produto Utilidades 02468,Fornecedor_110,12,1121.48,1901.05,3071.6,1120.62,1129.89,1049,64,0.932,0.248,2027-01-18
PRODUTOS_UTILIDADES-02469,utilidades,Produto Utilidades 02469,Fornecedor_216,480,231.46,305.7,552.95,876.56,798.47,122,55,0.96,0.401,2026-11-26
PRODUTOS_UTILIDADES-02470,utilidades,Produto Utilidades 02470,Fornecedor_210,480,538.36,793.7,1875.9,1499.05,1445.82,768,78,0.924,0.152,2026-07-08
PRODUTOS_UTILIDADES-02471,utilidades,Produto Utilidades 02471,Fornecedor_123,120,206.88,309.16,609.38,6.05,6.78,244,54,0.902,0.351,2026-07-06
PRODUTOS_UTILIDADES-02472,utilidades,Produto Utilidades 02472,Fornecedor_184,120,269.1,445.68,1047.98,1368.57,1485.98,360,28,0.935,0.393,2026-06-17
PRODUTOS_UTILIDADES-02473,utilidades,Produto Utilidades 02473,Fornecedor_207,120,1119.4,1820.25,3907.86,1025.24,1083.56,143,19,0.939,0.163,2027-02-25
PRODUTOS_UTILIDADES-02474,utilidades,Produto Utilidades 02474,Fornecedor_009,96,1189.34,1803.84,4099.22,367.78,332.57,467,47,0.938,0.259,2026-05-12
PRODUTOS_UTILIDADES-02475,utilidades,Produto Utilidades 02475,Fornecedor_176,240,218.24,323.78,639.06,597.66,585.31,174,83,0.932,0.11,2026-08-16
PRODUTOS_UTILIDADES-02476,utilidades,Produto Utilidades 02476,Fornecedor_182,96,69.04,102.98,234.88,899.78,898.71,125,47,0.966,0.161,2026-08-15
PRODUTOS_UTILIDADES-02477,utilidades,Produto Utilidades 02477,Fornecedor_012,12,28.49,47.76,76.81,154.96,181.63,22,31,0.93,0.407,2026-11-18
PRODUTOS_UTILIDADES-02478,utilidades,Produto Utilidades 02478,Fornecedor_073,24,460.88,777.8,1663.26,268.99,240.45,24,66,0.907,0.377,2026-09-04
PRODUTOS_UTILIDADES-02479,utilidades,Produto Utilidades 02479,Fornecedor_081,12,180.46,207.88,364.42,1353.29,1536.64,138,9,0.973,0.23,2027-04-06
PRODUTOS_UTILIDADES-02480,utilidades,Produto Utilidades 02480,Fornecedor_170,48,628.79,756.68,1309.85,507.51,507.05,255,64,0.949,0.377,2026-11-05
PRODUTOS_UTILIDADES-02481,utilidades,Produto Utilidades 02481,Fornecedor_170,120,278.08,357.37,614.23,29.5,26.26,250,80,0.976,0.374,2026-12-07
PRODUTOS_UTILIDADES-02482,utilidades,Produto Utilidades 02482,Fornecedor_133,12,447.17,595.33,1207.91,698.22,810.03,416,66,0.977,0.171,2026-09-25
PRODUTOS_UTILIDADES-02483,utilidades,Produto Utilidades 02483,Fornecedor_048,48,842.26,1122.79,2376.88,555.45,526.69,518,48,0.932,0.269,2026-05-10
PRODUTOS_UTILIDADES-02484,utilidades,Produto Utilidades 02484,Fornecedor_173,96,62.37,79.85,160.89,346.89,366.78,66,7,0.968,0.128,2026-07-29
PRODUTOS_UTILIDADES-02485,utilidades,Produto Utilidades 02485,Fornecedor_161,48,403.57,587.61,1339.98,1092.71,973.88,10,53,0.988,0.292,2026-05-21
PRODUTOS_UTILIDADES-02486,utilidades,Produto Utilidades 02486,Fornecedor_241,6,649.51,916.25,1481.43,1447.34,1435.46,520,38,0.961,0.362,2026-09-07
PRODUTOS_UTILIDADES-02487,utilidades,Produto Utilidades 02487,Fornecedor_040,96,1165.65,1822.13,3269.85,383.59,419.11,66,70,0.918,0.17,2027-01-11
PRODUTOS_UTILIDADES-02488,utilidades,Produto Utilidades 02488,Fornecedor_142,720,827.92,1310.14,3019.67,920.66,932.84,393,78,0.986,0.26,2026-05-20
PRODUTOS_UTILIDADES-02489,utilidades,Produto Utilidades 02489,Fornecedor_098,720,45.72,56.73,115.11,322.69,312.27,544,9,0.962,0.324,2026-06-16
PRODUTOS_UTILIDADES-02490,utilidades,Produto Utilidades 02490,Fornecedor_127,120,802.55,1141.0,2503.97,528.29,555.57,824,90,0.97,0.378,2026-08-06
PRODUTOS_UTILIDADES-02491,utilidades,Produto Utilidades 02491,Fornecedor_184,120,1061.73,1494.03,3570.79,1043.15,1089.23,1093,38,0.953,0.378,2026-05-20
PRODUTOS_UTILIDADES-02492,utilidades,Produto Utilidades 02492,Fornecedor_037,96,689.35,902.41,1654.65,823.71,965.18,141,7,0.907,0.409,2026-07-21
PRODUTOS_UTILIDADES-02493,utilidades,Produto Utilidades 02493,Fornecedor_084,96,1174.18,1472.11,3128.94,312.56,368.75,619,86,0.984,0.337,2026-09-26
PRODUTOS_UTILIDADES-02494,utilidades,Produto Utilidades 02494,Fornecedor_178,240,481.56,610.06,1272.58,853.33,861.12,207,71,0.971,0.17,2026-11-04
PRODUTOS_UTILIDADES-02495,utilidades,Produto Utilidades 02495,Fornecedor_060,480,931.97,1388.5,2690.63,603.52,545.14,1333,34,0.94,0.181,2027-02-06
PRODUTOS_UTILIDADES-02496,utilidades,Produto Utilidades 02496,Fornecedor_205,480,408.06,645.87,1447.71,1361.71,1447.36,286,75,0.939,0.33,2026-05-04
PRODUTOS_UTILIDADES-02497,utilidades,Produto Utilidades 02497,Fornecedor_052,240,1101.95,1275.88,2717.24,549.0,580.56,98,40,0.985,0.252,2027-04-06
PRODUTOS_UTILIDADES-02498,utilidades,Produto Utilidades 02498,Fornecedor_193,480,421.04,597.16,1128.23,819.52,793.18,386,52,0.929,0.233,2026-12-19
PRODUTOS_UTILIDADES-02499,utilidades,Produto Utilidades 02499,Fornecedor_059,24,714.42,950.02,1588.26,868.41,973.01,76,42,0.943,0.151,2027-02-28
PRODUTOS_UTILIDADES-02500,utilidades,Produto Utilidades 02500,Fornecedor_033,120,955.01,1595.16,3446.59,646.21,591.57,803,27,0.958,0.239,2027-04-26
PRODUTOS_UTILIDADES-02501,utilidades,Produto Utilidades 02501,Fornecedor_201,720,864.66,1295.15,2834.46,1230.51,1190.79,1073,83,0.979,0.408,2026-11-01
PRODUTOS_UTILIDADES-02502,utilidades,Produto Utilidades 02502,Fornecedor_104,480,886.53,1141.71,2316.16,1179.34,1280.61,218,53,0.901,0.095,2026-11-23
PRODUTOS_UTILIDADES-02503,utilidades,Produto Utilidades 02503,Fornecedor_124,120,189.83,293.64,603.75,808.15,798.01,18,71,0.907,0.136,2027-01-27
PRODUTOS_UTILIDADES-02504,utilidades,Produto Utilidades 02504,Fornecedor_241,480,1021.28,1202.24,2812.2,694.31,678.14,156,47,0.973,0.376,2026-11-09
PRODUTOS_UTILIDADES-02505,utilidades,Produto Utilidades 02505,Fornecedor_118,480,1168.68,1595.46,3311.27,1215.93,1168.98,287,6,0.936,0.411,2026-11-29
PRODUTOS_UTILIDADES-02506,utilidades,Produto Utilidades 02506,Fornecedor_167,24,617.54,840.58,1561.41,647.69,711.55,424,26,0.916,0.092,2027-04-14
PRODUTOS_UTILIDADES-02507,utilidades,Produto Utilidades 02507,Fornecedor_056,120,1146.6,1477.88,3317.45,1386.54,1332.89,835,74,0.944,0.379,2027-02-09
PRODUTOS_UTILIDADES-02508,utilidades,Produto Utilidades 02508,Fornecedor_161,12,1165.36,1671.65,3621.8,573.84,579.37,687,72,0.957,0.157,2026-05-26
PRODUTOS_UTILIDADES-02509,utilidades,Produto Utilidades 02509,Fornecedor_024,48,783.94,963.48,1985.93,4.82,5.37,779,8,0.928,0.271,2027-03-18
PRODUTOS_UTILIDADES-02510,utilidades,Produto Utilidades 02510,Fornecedor_064,480,505.47,713.87,1667.57,482.0,458.88,1007,42,0.979,0.141,2027-03-11
PRODUTOS_UTILIDADES-02511,utilidades,Produto Utilidades 02511,Fornecedor_062,240,860.17,1394.62,3317.54,457.49,538.92,682,34,0.921,0.293,2026-05-21
PRODUTOS_UTILIDADES-02512,utilidades,Produto Utilidades 02512,Fornecedor_146,96,465.08,739.1,1595.44,377.28,394.88,204,76,0.982,0.305,2027-04-06
PRODUTOS_UTILIDADES-02513,utilidades,Produto Utilidades 02513,Fornecedor_159,96,1051.26,1765.52,3613.1,420.57,407.13,526,55,0.965,0.274,2026-11-16
PRODUTOS_UTILIDADES-02514,utilidades,Produto Utilidades 02514,Fornecedor_206,240,688.28,1138.77,2669.23,94.71,107.39,422,88,0.903,0.225,2026-05-23
PRODUTOS_UTILIDADES-02515,utilidades,Produto Utilidades 02515,Fornecedor_039,480,306.69,402.91,729.95,36.31,32.63,113,54,0.966,0.248,2027-01-02
PRODUTOS_UTILIDADES-02516,utilidades,Produto Utilidades 02516,Fornecedor_162,48,979.48,1631.26,3315.84,1477.27,1361.1,155,80,0.972,0.408,2026-06-01
PRODUTOS_UTILIDADES-02517,utilidades,Produto Utilidades 02517,Fornecedor_055,6,965.78,1237.97,2105.68,333.24,324.79,1063,14,0.914,0.315,2026-07-28
PRODUTOS_UTILIDADES-02518,utilidades,Produto Utilidades 02518,Fornecedor_221,120,647.34,951.22,1583.3,1309.82,1339.47,798,30,0.986,0.347,2027-03-06
PRODUTOS_UTILIDADES-02519,utilidades,Produto Utilidades 02519,Fornecedor_237,48,528.2,897.64,1622.77,967.8,1119.66,293,60,0.987,0.349,2026-06-07
PRODUTOS_UTILIDADES-02520,utilidades,Produto Utilidades 02520,Fornecedor_087,48,994.96,1378.22,2900.5,263.78,305.29,775,70,0.952,0.142,2026-10-12
PRODUTOS_UTILIDADES-02521,utilidades,Produto Utilidades 02521,Fornecedor_235,480,220.94,329.89,544.93,717.51,733.93,302,18,0.9,0.286,2027-01-01
PRODUTOS_UTILIDADES-02522,utilidades,Produto Utilidades 02522,Fornecedor_170,12,1172.43,1559.26,3429.56,512.94,528.36,464,42,0.914,0.142,2026-08-15
PRODUTOS_UTILIDADES-02523,utilidades,Produto Utilidades 02523,Fornecedor_090,120,790.69,1264.04,2046.89,1460.07,1508.29,702,72,0.957,0.094,2027-01-22
PRODUTOS_UTILIDADES-02524,utilidades,Produto Utilidades 02524,Fornecedor_075,720,580.55,831.47,1688.25,997.38,1008.54,203,60,0.906,0.128,2026-05-26
PRODUTOS_UTILIDADES-02525,utilidades,Produto Utilidades 02525,Fornecedor_165,720,33.75,54.38,97.48,235.56,226.12,270,61,0.915,0.135,2026-07-31
PRODUTOS_UTILIDADES-02526,utilidades,Produto Utilidades 02526,Fornecedor_084,24,998.92,1188.49,2611.67,651.69,620.33,853,85,0.985,0.255,2027-04-23
PRODUTOS_UTILIDADES-02527,utilidades,Produto Utilidades 02527,Fornecedor_203,48,381.71,475.17,1062.51,1104.75,1162.32,267,58,0.932,0.387,2027-03-27
PRODUTOS_UTILIDADES-02528,utilidades,Produto Utilidades 02528,Fornecedor_184,120,1015.69,1564.48,3156.75,658.97,749.01,439,65,0.904,0.171,2026-11-15
PRODUTOS_UTILIDADES-02529,utilidades,Produto Utilidades 02529,Fornecedor_198,720,509.5,851.49,1616.32,99.99,108.0,918,28,0.935,0.336,2026-11-11
PRODUTOS_UTILIDADES-02530,utilidades,Produto Utilidades 02530,Fornecedor_053,240,1074.55,1716.69,3643.4,809.24,862.14,1009,72,0.934,0.292,2026-09-20
PRODUTOS_UTILIDADES-02531,utilidades,Produto Utilidades 02531,Fornecedor_136,120,240.58,323.25,553.44,570.2,659.01,74,51,0.944,0.337,2026-11-30
PRODUTOS_UTILIDADES-02532,utilidades,Produto Utilidades 02532,Fornecedor_039,240,554.17,863.28,1686.41,755.67,857.23,345,50,0.983,0.411,2027-04-04
PRODUTOS_UTILIDADES-02533,utilidades,Produto Utilidades 02533,Fornecedor_002,120,610.35,764.51,1353.02,1157.51,1213.22,748,79,0.968,0.419,2027-04-22
PRODUTOS_UTILIDADES-02534,utilidades,Produto Utilidades 02534,Fornecedor_098,720,642.87,943.21,2039.34,57.73,54.52,414,74,0.972,0.164,2027-02-08
PRODUTOS_UTILIDADES-02535,utilidades,Produto Utilidades 02535,Fornecedor_066,120,586.12,879.76,1909.36,645.59,590.49,693,44,0.938,0.096,2026-10-30
PRODUTOS_UTILIDADES-02536,utilidades,Produto Utilidades 02536,Fornecedor_132,720,770.87,921.86,1792.7,637.12,568.89,1236,21,0.963,0.219,2027-02-15
PRODUTOS_UTILIDADES-02537,utilidades,Produto Utilidades 02537,Fornecedor_049,240,914.84,1259.08,2721.26,690.97,728.19,254,23,0.972,0.389,2026-11-06
PRODUTOS_UTILIDADES-02538,utilidades,Produto Utilidades 02538,Fornecedor_004,96,923.21,1076.99,1825.52,1039.44,1149.78,564,40,0.94,0.102,2026-06-23
PRODUTOS_UTILIDADES-02539,utilidades,Produto Utilidades 02539,Fornecedor_192,12,612.74,838.48,1623.69,1272.68,1400.77,35,84,0.904,0.11,2026-07-19
PRODUTOS_UTILIDADES-02540,utilidades,Produto Utilidades 02540,Fornecedor_241,96,1047.14,1593.24,2987.77,465.63,472.12,229,67,0.915,0.267,2026-05-02
PRODUTOS_UTILIDADES-02541,utilidades,Produto Utilidades 02541,Fornecedor_134,720,953.83,1613.85,2662.71,765.96,699.39,1400,20,0.94,0.204,2026-11-16
PRODUTOS_UTILIDADES-02542,utilidades,Produto Utilidades 02542,Fornecedor_111,12,550.51,687.92,1609.49,834.6,807.69,359,29,0.945,0.363,2026-07-30
PRODUTOS_UTILIDADES-02543,utilidades,Produto Utilidades 02543,Fornecedor_066,24,998.69,1609.25,3348.27,948.91,1012.15,776,15,0.976,0.232,2026-10-01
PRODUTOS_UTILIDADES-02544,utilidades,Produto Utilidades 02544,Fornecedor_187,24,936.89,1190.63,2082.76,705.84,772.66,288,27,0.977,0.164,2027-03-30
PRODUTOS_UTILIDADES-02545,utilidades,Produto Utilidades 02545,Fornecedor_192,6,987.88,1384.91,2434.12,914.54,963.61,737,5,0.9,0.096,2027-03-21
PRODUTOS_UTILIDADES-02546,utilidades,Produto Utilidades 02546,Fornecedor_168,96,924.14,1187.3,2035.47,959.17,1060.51,802,56,0.956,0.358,2026-09-09
PRODUTOS_UTILIDADES-02547,utilidades,Produto Utilidades 02547,Fornecedor_035,24,174.35,227.32,538.2,1451.19,1539.62,83,12,0.934,0.293,2027-02-02
PRODUTOS_UTILIDADES-02548,utilidades,Produto Utilidades 02548,Fornecedor_134,48,92.41,119.98,226.5,1004.77,976.0,82,47,0.932,0.397,2026-06-10
PRODUTOS_UTILIDADES-02549,utilidades,Produto Utilidades 02549,Fornecedor_027,12,1119.72,1420.7,2743.65,960.17,858.31,774,29,0.985,0.204,2027-02-18
PRODUTOS_UTILIDADES-02550,utilidades,Produto Utilidades 02550,Fornecedor_171,240,751.69,976.42,2069.47,1269.61,1352.71,6,9,0.905,0.112,2027-02-09
PRODUTOS_UTILIDADES-02551,utilidades,Produto Utilidades 02551,Fornecedor_061,12,211.76,291.11,697.55,958.91,1012.31,211,24,0.979,0.306,2026-07-29
PRODUTOS_UTILIDADES-02552,utilidades,Produto Utilidades 02552,Fornecedor_007,12,780.03,1230.26,2504.92,1014.04,1192.05,384,51,0.983,0.253,2026-11-14
PRODUTOS_UTILIDADES-02553,utilidades,Produto Utilidades 02553,Fornecedor_240,12,1194.73,1945.32,4120.28,753.9,733.88,666,33,0.911,0.093,2026-09-23
PRODUTOS_UTILIDADES-02554,utilidades,Produto Utilidades 02554,Fornecedor_063,240,730.08,1018.84,1818.03,494.07,453.24,472,35,0.951,0.378,2026-12-28
PRODUTOS_UTILIDADES-02555,utilidades,Produto Utilidades 02555,Fornecedor_230,12,736.83,1003.19,1844.04,1037.9,982.62,237,24,0.92,0.095,2026-07-10
PRODUTOS_UTILIDADES-02556,utilidades,Produto Utilidades 02556,Fornecedor_010,240,844.95,1076.54,1913.67,269.66,296.34,54,33,0.984,0.117,2026-05-21
PRODUTOS_UTILIDADES-02557,utilidades,Produto Utilidades 02557,Fornecedor_202,96,844.71,1406.34,2862.07,1101.8,993.59,32,23,0.922,0.124,2027-01-18
PRODUTOS_UTILIDADES-02558,utilidades,Produto Utilidades 02558,Fornecedor_183,24,701.79,929.78,2122.93,828.61,936.07,95,5,0.921,0.215,2026-12-12
PRODUTOS_UTILIDADES-02559,utilidades,Produto Utilidades 02559,Fornecedor_223,120,1154.31,1399.99,2301.62,222.97,257.15,57,61,0.943,0.291,2026-09-06
PRODUTOS_UTILIDADES-02560,utilidades,Produto Utilidades 02560,Fornecedor_014,720,386.21,588.15,1130.81,1214.27,1236.58,626,76,0.91,0.118,2026-12-24
PRODUTOS_UTILIDADES-02561,utilidades,Produto Utilidades 02561,Fornecedor_231,240,1065.75,1363.81,2799.78,1334.78,1380.66,497,18,0.959,0.299,2026-08-21
PRODUTOS_UTILIDADES-02562,utilidades,Produto Utilidades 02562,Fornecedor_068,6,961.55,1454.38,2330.69,399.01,358.41,428,22,0.915,0.315,2026-08-11
PRODUTOS_UTILIDADES-02563,utilidades,Produto Utilidades 02563,Fornecedor_047,96,461.05,584.97,1270.72,1467.01,1444.02,196,62,0.981,0.372,2026-06-12
PRODUTOS_UTILIDADES-02564,utilidades,Produto Utilidades 02564,Fornecedor_070,240,97.96,147.12,318.88,1020.35,1121.68,93,16,0.917,0.374,2026-12-08
PRODUTOS_UTILIDADES-02565,utilidades,Produto Utilidades 02565,Fornecedor_040,6,50.69,81.43,142.69,393.74,376.89,15,64,0.983,0.351,2027-03-12
PRODUTOS_UTILIDADES-02566,utilidades,Produto Utilidades 02566,Fornecedor_248,720,959.35,1559.1,2905.89,903.47,877.04,888,66,0.948,0.26,2026-12-15
PRODUTOS_UTILIDADES-02567,utilidades,Produto Utilidades 02567,Fornecedor_163,6,104.4,146.23,274.48,756.98,872.8,81,13,0.974,0.34,2026-11-30
PRODUTOS_UTILIDADES-02568,utilidades,Produto Utilidades 02568,Fornecedor_106,6,955.04,1581.91,2945.68,77.41,84.93,639,67,0.972,0.097,2027-02-22
PRODUTOS_UTILIDADES-02569,utilidades,Produto Utilidades 02569,Fornecedor_240,480,920.12,1376.72,2694.39,452.08,531.18,1350,79,0.912,0.326,2027-01-25
PRODUTOS_UTILIDADES-02570,utilidades,Produto Utilidades 02570,Fornecedor_055,6,27.24,40.45,92.35,635.74,745.69,15,86,0.963,0.3,2026-07-08
PRODUTOS_UTILIDADES-02571,utilidades,Produto Utilidades 02571,Fornecedor_010,240,649.24,793.15,1316.53,649.37,647.88,513,27,0.911,0.086,2027-02-17
PRODUTOS_UTILIDADES-02572,utilidades,Produto Utilidades 02572,Fornecedor_238,6,712.75,991.18,1843.24,162.59,166.46,2,58,0.966,0.345,2026-08-08
PRODUTOS_UTILIDADES-02573,utilidades,Produto Utilidades 02573,Fornecedor_227,24,877.88,1254.94,2494.25,1092.91,1101.42,724,55,0.924,0.153,2027-04-24
PRODUTOS_UTILIDADES-02574,utilidades,Produto Utilidades 02574,Fornecedor_093,6,635.86,1071.02,2512.51,315.58,351.66,139,5,0.973,0.22,2026-06-05
PRODUTOS_UTILIDADES-02575,utilidades,Produto Utilidades 02575,Fornecedor_050,240,1036.63,1214.89,2393.91,1264.18,1449.57,905,47,0.98,0.18,2026-10-18
PRODUTOS_UTILIDADES-02576,utilidades,Produto Utilidades 02576,Fornecedor_013,720,907.29,1132.92,1993.73,1363.89,1449.52,981,55,0.927,0.15,2026-06-12
PRODUTOS_UTILIDADES-02577,utilidades,Produto Utilidades 02577,Fornecedor_143,48,61.0,102.26,238.43,453.35,506.58,46,8,0.912,0.373,2026-05-29
PRODUTOS_UTILIDADES-02578,utilidades,Produto Utilidades 02578,Fornecedor_002,96,979.58,1229.8,2691.59,250.56,237.89,1134,6,0.917,0.205,2027-03-18
PRODUTOS_UTILIDADES-02579,utilidades,Produto Utilidades 02579,Fornecedor_224,24,90.45,118.35,215.62,785.96,701.23,0,20,0.976,0.27,2027-03-01
PRODUTOS_UTILIDADES-02580,utilidades,Produto Utilidades 02580,Fornecedor_187,6,514.23,835.26,1854.54,134.07,131.77,105,63,0.954,0.171,2027-03-22
PRODUTOS_UTILIDADES-02581,utilidades,Produto Utilidades 02581,Fornecedor_164,240,724.96,895.35,1684.7,1490.5,1576.28,990,71,0.967,0.331,2027-01-17
PRODUTOS_UTILIDADES-02582,utilidades,Produto Utilidades 02582,Fornecedor_109,12,731.36,911.65,1840.75,883.2,955.52,416,85,0.982,0.083,2026-11-26
PRODUTOS_UTILIDADES-02583,utilidades,Produto Utilidades 02583,Fornecedor_202,12,903.88,1042.06,2347.37,342.19,373.54,711,66,0.975,0.377,2026-07-07
PRODUTOS_UTILIDADES-02584,utilidades,Produto Utilidades 02584,Fornecedor_050,120,639.28,1039.41,1883.03,1327.65,1411.36,514,51,0.944,0.347,2026-07-15
PRODUTOS_UTILIDADES-02585,utilidades,Produto Utilidades 02585,Fornecedor_118,12,1053.21,1590.47,3347.64,1339.88,1485.74,413,43,0.937,0.227,2026-10-27
PRODUTOS_UTILIDADES-02586,utilidades,Produto Utilidades 02586,Fornecedor_123,480,867.08,1247.52,2105.48,1197.69,1132.38,6,46,0.945,0.1,2027-04-04
PRODUTOS_UTILIDADES-02587,utilidades,Produto Utilidades 02587,Fornecedor_073,12,502.85,675.69,1091.16,658.8,672.01,425,71,0.948,0.269,2027-03-16
PRODUTOS_UTILIDADES-02588,utilidades,Produto Utilidades 02588,Fornecedor_244,12,103.27,169.84,304.5,1484.79,1396.97,98,39,0.938,0.312,2026-10-10
PRODUTOS_UTILIDADES-02589,utilidades,Produto Utilidades 02589,Fornecedor_077,24,936.62,1342.52,2609.12,665.91,718.16,415,25,0.936,0.093,2026-08-30
PRODUTOS_UTILIDADES-02590,utilidades,Produto Utilidades 02590,Fornecedor_133,6,64.92,86.66,192.2,456.79,504.44,61,86,0.961,0.312,2026-07-30
PRODUTOS_UTILIDADES-02591,utilidades,Produto Utilidades 02591,Fornecedor_041,12,173.44,254.01,461.21,214.04,194.55,185,33,0.905,0.214,2027-04-11
PRODUTOS_UTILIDADES-02592,utilidades,Produto Utilidades 02592,Fornecedor_009,48,18.26,23.73,39.99,902.58,916.35,33,14,0.962,0.217,2026-05-30
PRODUTOS_UTILIDADES-02593,utilidades,Produto Utilidades 02593,Fornecedor_062,48,139.51,205.59,376.75,771.04,858.65,46,68,0.904,0.381,2027-01-09
PRODUTOS_UTILIDADES-02594,utilidades,Produto Utilidades 02594,Fornecedor_151,480,366.77,559.7,926.33,360.53,331.32,478,72,0.906,0.225,2027-01-07
PRODUTOS_UTILIDADES-02595,utilidades,Produto Utilidades 02595,Fornecedor_051,480,386.16,616.16,1146.64,265.24,299.64,279,88,0.966,0.12,2026-09-19
PRODUTOS_UTILIDADES-02596,utilidades,Produto Utilidades 02596,Fornecedor_016,48,107.73,133.17,245.75,1184.26,1116.47,106,52,0.913,0.365,2026-11-19
PRODUTOS_UTILIDADES-02597,utilidades,Produto Utilidades 02597,Fornecedor_115,96,753.28,1040.95,2153.87,1476.91,1555.45,610,32,0.986,0.122,2026-12-15
PRODUTOS_UTILIDADES-02598,utilidades,Produto Utilidades 02598,Fornecedor_096,24,25.73,39.98,73.47,1421.19,1422.69,10,38,0.963,0.379,2026-08-31
