produto_id,categoria,descricao,fornecedor,lote_minimo_compra,consumo_medio_4m,consumo_medio_6m,consumo_medio_12m,custo_aquisicao_unitario,custo_negociado_estimado,estoque_atual,prazo_reposicao_dias,nivel_servico_alvo,margem_alvo,proxima_revisao_contrato
PRODUTOS_LIMPEZA-02871,limpeza,Produto Limpeza 02871,Fornecedor_032,24,586.89,842.62,1612.94,331.19,374.85,246,50,0.963,0.416,2027-01-21
PRODUTOS_LIMPEZA-02872,limpeza,Produto Limpeza 02872,Fornecedor_180,240,213.24,358.15,592.0,1357.53,1479.78,397,42,0.949,0.225,2026-10-10
PRODUTOS_LIMPEZA-02873,limpeza,Produto Limpeza 02873,Fornecedor_030,240,160.75,188.89,406.63,245.73,238.37,135,11,0.99,0.414,2026-07-26
PRODUTOS_LIMPEZA-02874,limpeza,Produto Limpeza 02874,Fornecedor_139,12,670.96,1114.41,2639.97,462.72,487.9,712,71,0.909,0.292,2026-05-29
PRODUTOS_LIMPEZA-02875,limpeza,Produto Limpeza 02875,Fornecedor_139,96,779.59,1138.91,1930.2,1027.99,1112.99,11,87,0.91,0.099,2027-04-26
PRODUTOS_LIMPEZA-02876,limpeza,Produto Limpeza 02876,Fornecedor_054,120,167.83,211.0,382.42,1437.4,1435.66,129,63,0.91,0.195,2026-09-25
PRODUTOS_LIMPEZA-02877,limpeza,Produto Limpeza 02877,Fornecedor_221,6,1188.99,1778.71,3462.49,405.41,409.29,1140,23,0.975,0.246,2026-08-27
PRODUTOS_LIMPEZA-02878,limpeza,Produto Limpeza 02878,Fornecedor_184,48,96.95,140.67,308.01,808.76,886.42,21,42,0.959,0.164,2026-07-29
PRODUTOS_LIMPEZA-02879,limpeza,Produto Limpeza 02879,Fornecedor_179,12,896.93,1507.46,3483.29,1412.75,1342.14,451,21,0.941,0.117,2026-12-07
PRODUTOS_LIMPEZA-02880,limpeza,Produto Limpeza 02880,Fornecedor_173,720,1036.31,1676.33,3121.35,475.21,453.56,835,42,0.902,0.32,2026-09-11
PRODUTOS_LIMPEZA-02881,limpeza,Produto Limpeza 02881,Fornecedor_040,48,112.96,153.41,339.48,1170.03,1268.79,108,62,0.967,0.217,2026-10-04
PRODUTOS_LIMPEZA-02882,limpeza,Produto Limpeza 02882,Fornecedor_002,96,1057.56,1244.21,2924.43,1077.76,975.26,183,47,0.978,0.375,2026-09-06
PRODUTOS_LIMPEZA-02883,limpeza,Produto Limpeza 02883,Fornecedor_021,240,1018.34,1328.39,2970.84,385.91,452.05,604,65,0.945,0.395,2026-09-09
PRODUTOS_LIMPEZA-02884,limpeza,Produto Limpeza 02884,Fornecedor_240,48,640.87,824.19,1402.43,1300.35,1508.91,583,22,0.986,0.148,2026-11-16
PRODUTOS_LIMPEZA-02885,limpeza,Produto Limpeza 02885,Fornecedor_134,96,1022.47,1321.5,2853.95,14.24,13.43,772,29,0.976,0.215,2027-04-06
PRODUTOS_LIMPEZA-02886,limpeza,Produto Limpeza 02886,Fornecedor_236,48,642.5,904.28,2134.5,980.39,1029.39,415,84,0.926,0.395,2027-04-10
PRODUTOS_LIMPEZA-02887,limpeza,Produto Limpeza 02887,Fornecedor_122,48,1132.25,1393.98,2307.7,164.0,158.86,300,48,0.909,0.265,2027-02-02
PRODUTOS_LIMPEZA-02888,limpeza,Produto Limpeza 02888,Fornecedor_227,6,97.95,123.4,288.36,1426.6,1289.63,60,40,0.912,0.093,2026-07-28
PRODUTOS_LIMPEZA-02889,limpeza,Produto Limpeza 02889,Fornecedor_122,480,1099.44,1846.28,3210.72,1281.23,1232.97,901,90,0.94,0.257,2027-01-20
PRODUTOS_LIMPEZA-02890,limpeza,Produto Limpeza 02890,Fornecedor_226,12,222.18,374.78,870.84,323.48,346.35,90,29,0.918,0.146,2026-09-06
PRODUTOS_LIMPEZA-02891,limpeza,Produto Limpeza 02891,Fornecedor_069,480,322.4,502.16,900.34,1372.11,1364.35,15,76,0.958,0.202,2026-10-06
PRODUTOS_LIMPEZA-02892,limpeza,Produto Limpeza 02892,Fornecedor_033,12,438.43,530.64,1046.34,822.93,846.42,384,30,0.938,0.206,2026-05-16
PRODUTOS_LIMPEZA-02893,limpeza,Produto Limpeza 02893,Fornecedor_210,6,533.38,673.47,1456.3,533.1,505.7,33,72,0.964,0.365,2026-06-08
PRODUTOS_LIMPEZA-02894,limpeza,Produto Limpeza 02894,Fornecedor_231,240,1173.32,1916.49,3673.87,346.67,344.88,21,77,0.901,0.24,2026-12-20
PRODUTOS_LIMPEZA-02895,limpeza,Produto Limpeza 02895,Fornecedor_248,48,622.62,735.72,1595.18,216.63,198.63,361,27,0.916,0.25,2026-09-03
PRODUTOS_LIMPEZA-02896,limpeza,Produto Limpeza 02896,Fornecedor_244,96,1133.1,1506.85,3422.39,1454.35,1381.78,651,81,0.954,0.375,2026-07-28
PRODUTOS_LIMPEZA-02897,limpeza,Produto Limpeza 02897,Fornecedor_189,240,701.29,854.61,1923.4,224.32,210.82,883,41,0.94,0.164,2027-03-27
PRODUTOS_LIMPEZA-02898,limpeza,Produto Limpeza 02898,Fornecedor_019,12,886.46,1503.49,3565.56,669.92,776.01,940,17,0.974,0.156,2026-10-13
PRODUTOS_LIMPEZA-02899,limpeza,Produto Limpeza 02899,Fornecedor_117,24,101.34,159.31,337.39,374.23,344.7,65,9,0.917,0.095,2027-02-24
PRODUTOS_LIMPEZA-02900,limpeza,Produto Limpeza 02900,Fornecedor_206,120,1092.45,1317.03,2489.98,495.62,473.27,393,74,0.95,0.345,2027-01-05
PRODUTOS_LIMPEZA-02901,limpeza,Produto Limpeza 02901,Fornecedor_202,12,110.98,128.43,231.67,1372.39,1375.7,34,6,0.973,0.198,2027-03-21
PRODUTOS_LIMPEZA-02902,limpeza,Produto Limpeza 02902,Fornecedor_057,120,228.8,379.67,700.81,825.85,928.58,59,87,0.935,0.118,2026-11-09
PRODUTOS_LIMPEZA-02903,limpeza,Produto Limpeza 02903,Fornecedor_180,48,351.9,517.61,960.94,1243.41,1419.58,290,90,0.926,0.188,2027-01-18
PRODUTOS_LIMPEZA-02904,limpeza,Produto Limpeza 02904,Fornecedor_231,120,291.42,378.47,878.7,560.02,567.33,408,23,0.964,0.38,2027-01-20
PRODUTOS_LIMPEZA-02905,limpeza,Produto Limpeza 02905,Fornecedor_018,240,239.72,316.44,565.01,480.42,495.67,103,38,0.979,0.133,2026-07-05
PRODUTOS_LIMPEZA-02906,limpeza,Produto Limpeza 02906,Fornecedor_197,6,297.81,342.75,757.49,1231.56,1338.5,223,12,0.907,0.162,2026-10-23
PRODUTOS_LIMPEZA-02907,limpeza,Produto Limpeza 02907,Fornecedor_177,12,304.38,361.28,821.63,460.54,439.22,103,15,0.967,0.407,2026-11-16
PRODUTOS_LIMPEZA-02908,limpeza,Produto Limpeza 02908,Fornecedor_104,240,227.99,325.78,577.7,538.54,610.96,336,36,0.97,0.189,2027-04-23
PRODUTOS_LIMPEZA-02909,limpeza,Produto Limpeza 02909,Fornecedor_246,720,337.19,407.76,837.2,240.26,224.56,782,47,0.905,0.259,2026-08-15
PRODUTOS_LIMPEZA-02910,limpeza,Produto Limpeza 02910,Fornecedor_080,240,149.56,220.57,456.03,1496.64,1706.04,265,77,0.985,0.392,2026-12-13
PRODUTOS_LIMPEZA-02911,limpeza,Produto Limpeza 02911,Fornecedor_166,96,687.45,1105.26,1805.58,478.33,435.51,24,55,0.902,0.081,2027-02-26
PRODUTOS_LIMPEZA-02912,limpeza,Produto Limpeza 02912,Fornecedor_032,720,1199.08,1581.28,3526.55,775.79,790.06,928,11,0.914,0.104,2026-12-22
PRODUTOS_LIMPEZA-02913,limpeza,Produto Limpeza 02913,Fornecedor_249,240,166.32,250.39,511.22,120.72,138.79,229,13,0.974,0.166,2026-12-07
PRODUTOS_LIMPEZA-02914,limpeza,Produto Limpeza 02914,Fornecedor_055,6,813.26,1042.88,2484.54,515.82,523.41,217,31,0.911,0.113,2026-09-16
PRODUTOS_LIMPEZA-02915,limpeza,Produto Limpeza 02915,Fornecedor_006,120,1017.08,1611.87,2942.51,1128.99,1126.37,358,88,0.951,0.234,2027-01-25
PRODUTOS_LIMPEZA-02916,limpeza,Produto Limpeza 02916,Fornecedor_177,48,99.29,153.97,317.58,807.82,945.55,33,76,0.961,0.243,2026-06-15
PRODUTOS_LIMPEZA-02917,limpeza,Produto Limpeza 02917,Fornecedor_245,96,867.12,1350.39,2445.52,1158.65,1253.54,4,76,0.949,0.095,2027-01-13
PRODUTOS_LIMPEZA-02918,limpeza,Produto Limpeza 02918,Fornecedor_060,48,1016.01,1222.89,2115.62,551.8,613.31,435,70,0.952,0.312,2027-03-03
PRODUTOS_LIMPEZA-02919,limpeza,Produto Limpeza 02919,Fornecedor_002,480,1167.35,1649.41,3732.95,1224.8,1170.23,1409,39,0.908,0.13,2026-09-12
PRODUTOS_LIMPEZA-02920,limpeza,Produto Limpeza 02920,Fornecedor_088,6,985.09,1257.34,2431.06,1253.79,1393.88,49,8,0.917,0.136,2026-06-04
PRODUTOS_LIMPEZA-02921,limpeza,Produto Limpeza 02921,Fornecedor_187,720,835.17,1100.73,2581.0,629.64,614.61,72,52,0.94,0.347,2026-10-15
PRODUTOS_LIMPEZA-02922,limpeza,Produto Limpeza 02922,Fornecedor_198,720,564.31,716.17,1700.91,799.57,932.41,986,84,0.922,0.138,2026-08-27
PRODUTOS_LIMPEZA-02923,limpeza,Produto Limpeza 02923,Fornecedor_103,12,586.23,758.83,1322.34,1475.8,1635.59,386,10,0.949,0.399,2027-04-01
PRODUTOS_LIMPEZA-02924,limpeza,Produto Limpeza 02924,Fornecedor_030,96,955.43,1256.56,2509.88,101.84,112.92,148,17,0.91,0.187,2026-06-20
PRODUTOS_LIMPEZA-02925,limpeza,Produto Limpeza 02925,Fornecedor_227,480,494.1,779.99,1626.65,1477.07,1578.13,564,7,0.903,0.282,2026-12-07
PRODUTOS_LIMPEZA-02926,limpeza,Produto Limpeza 02926,Fornecedor_139,120,973.24,1612.96,2936.18,241.54,246.57,848,68,0.906,0.239,2027-03-06
PRODUTOS_LIMPEZA-02927,limpeza,Produto Limpeza 02927,Fornecedor_117,120,165.07,230.22,493.23,1331.08,1339.98,94,66,0.989,0.264,2027-01-25
PRODUTOS_LIMPEZA-02928,limpeza,Produto Limpeza 02928,Fornecedor_074,12,779.74,1125.8,2568.69,146.76,135.24,461,75,0.96,0.27,2027-03-03
PRODUTOS_LIMPEZA-02929,limpeza,Produto Limpeza 02929,Fornecedor_228,12,217.33,351.12,761.05,457.11,442.3,129,47,0.919,0.251,2026-07-23
PRODUTOS_LIMPEZA-02930,limpeza,Produto Limpeza 02930,Fornecedor_239,720,882.87,1074.31,2301.45,475.65,533.68,798,23,0.908,0.201,2026-07-22
PRODUTOS_LIMPEZA-02931,limpeza,Produto Limpeza 02931,Fornecedor_024,48,111.79,131.66,281.33,856.4,824.12,65,10,0.945,0.336,2026-10-18
PRODUTOS_LIMPEZA-02932,limpeza,Produto Limpeza 02932,Fornecedor_149,12,383.99,470.03,854.82,783.84,772.97,308,77,0.988,0.351,2027-03-15
PRODUTOS_LIMPEZA-02933,limpeza,Produto Limpeza 02933,Fornecedor_097,240,209.43,244.78,579.85,468.87,518.24,144,72,0.946,0.34,2026-08-29
PRODUTOS_LIMPEZA-02934,limpeza,Produto Limpeza 02934,Fornecedor_055,48,28.05,42.55,73.47,1264.02,1444.1,28,21,0.916,0.329,2027-04-02
PRODUTOS_LIMPEZA-02935,limpeza,Produto Limpeza 02935,Fornecedor_011,120,1124.14,1303.8,2997.36,137.67,159.27,289,8,0.961,0.118,2027-03-16
PRODUTOS_LIMPEZA-02936,limpeza,Produto Limpeza 02936,Fornecedor_018,120,660.79,1026.61,2357.47,1309.86,1219.48,703,46,0.967,0.109,2027-03-16
PRODUTOS_LIMPEZA-02937,limpeza,Produto Limpeza 02937,Fornecedor_141,96,873.46,1164.37,2206.1,523.81,550.16,1009,6,0.935,0.165,2026-09-30
PRODUTOS_LIMPEZA-02938,limpeza,Produto Limpeza 02938,Fornecedor_142,120,567.95,937.16,1554.83,1265.99,1353.81,732,89,0.947,0.227,2027-03-18
PRODUTOS_LIMPEZA-02939,limpeza,Produto Limpeza 02939,Fornecedor_203,96,257.03,434.16,1033.42,387.03,407.66,106,39,0.918,0.101,2027-04-03
PRODUTOS_LIMPEZA-02940,limpeza,Produto Limpeza 02940,Fornecedor_180,720,627.04,1054.06,1980.99,362.41,401.73,9,53,0.945,0.185,2026-10-13
PRODUTOS_LIMPEZA-02941,limpeza,Produto Limpeza 02941,Fornecedor_209,240,118.21,184.29,310.53,196.62,223.91,63,8,0.951,0.393,2026-11-20
PRODUTOS_LIMPEZA-02942,limpeza,Produto Limpeza 02942,Fornecedor_108,240,403.57,652.15,1520.3,101.6,109.12,587,72,0.972,0.255,2026-08-04
PRODUTOS_LIMPEZA-02943,limpeza,Produto Limpeza 02943,Fornecedor_048,720,851.96,1336.47,3172.43,80.29,73.92,654,32,0.937,0.158,2026-11-14
PRODUTOS_LIMPEZA-02944,limpeza,Produto Limpeza 02944,Fornecedor_134,480,902.94,1281.47,2264.6,395.19,447.51,1001,15,0.919,0.184,2027-03-29
PRODUTOS_LIMPEZA-02945,limpeza,Produto Limpeza 02945,Fornecedor_076,24,1164.99,1439.88,2909.7,741.71,697.93,824,90,0.968,0.401,2027-04-21
PRODUTOS_LIMPEZA-02946,limpeza,Produto Limpeza 02946,Fornecedor_206,24,1024.62,1664.87,3892.07,349.38,380.45,728,6,0.927,0.417,2026-09-17
PRODUTOS_LIMPEZA-02947,limpeza,Produto Limpeza 02947,Fornecedor_117,48,243.75,319.37,589.42,101.2,97.86,172,52,0.942,0.145,2026-06-29
PRODUTOS_LIMPEZA-02948,limpeza,Produto Limpeza 02948,Fornecedor_105,720,1159.44,1444.19,2352.89,1080.76,1146.86,908,68,0.966,0.091,2026-10-03
PRODUTOS_LIMPEZA-02949,limpeza,Produto Limpeza 02949,Fornecedor_195,120,183.59,213.21,403.29,540.34,599.33,84,43,0.911,0.23,2026-05-07
PRODUTOS_LIMPEZA-02950,limpeza,Produto Limpeza 02950,Fornecedor_177,24,471.28,644.74,1355.81,761.31,805.16,124,40,0.957,0.275,2026-12-15
PRODUTOS_LIMPEZA-02951,limpeza,Produto Limpeza 02951,Fornecedor_108,24,1191.94,1586.31,3165.46,443.61,409.41,663,24,0.954,0.143,2026-05-23
PRODUTOS_LIMPEZA-02952,limpeza,Produto Limpeza 02952,Fornecedor_190,12,465.73,734.7,1258.36,884.24,845.56,232,24,0.948,0.361,2026-10-16
PRODUTOS_LIMPEZA-02953,limpeza,Produto Limpeza 02953,Fornecedor_091,96,853.41,1412.27,2817.89,637.96,594.38,542,12,0.981,0.277,2027-01-20
PRODUTOS_LIMPEZA-02954,limpeza,Produto Limpeza 02954,Fornecedor_212,720,751.03,1097.78,2363.62,472.28,501.34,126,21,0.982,0.3,2026-11-08
PRODUTOS_LIMPEZA-02955,limpeza,Produto Limpeza 02955,Fornecedor_121,48,81.89,108.19,253.75,246.02,279.7,86,30,0.915,0.188,2026-09-20
PRODUTOS_LIMPEZA-02956,limpeza,Produto Limpeza 02956,Fornecedor_081,720,456.89,617.61,1035.68,1035.0,1147.09,8,32,0.918,0.163,2026-05-06
PRODUTOS_LIMPEZA-02957,limpeza,Produto Limpeza 02957,Fornecedor_072,24,327.78,428.2,925.74,657.79,655.95,318,57,0.94,0.303,2026-05-18
PRODUTOS_LIMPEZA-02958,limpeza,Produto Limpeza 02958,Fornecedor_011,24,421.61,600.51,968.25,1174.09,1255.96,457,83,0.945,0.134,2026-10-05
PRODUTOS_LIMPEZA-02959,limpeza,Produto Limpeza 02959,Fornecedor_163,12,152.75,221.73,420.55,1400.9,1277.11,142,44,0.966,0.417,2026-07-07
PRODUTOS_LIMPEZA-02960,limpeza,Produto Limpeza 02960,Fornecedor_183,96,1032.81,1537.72,2651.89,1081.07,1241.98,411,35,0.955,0.099,2027-01-10
PRODUTOS_LIMPEZA-02961,limpeza,Produto Limpeza 02961,Fornecedor_171,120,590.64,785.5,1446.46,1066.25,1196.69,119,12,0.929,0.411,2026-05-25
PRODUTOS_LIMPEZA-02962,limpeza,Produto Limpeza 02962,Fornecedor_213,6,84.24,132.26,274.63,303.02,353.86,41,56,0.967,0.334,2027-01-20
PRODUTOS_LIMPEZA-02963,limpeza,Produto Limpeza 02963,Fornecedor_123,96,66.78,109.42,181.53,611.15,696.77,35,18,0.984,0.282,2026-05-27
PRODUTOS_LIMPEZA-02964,limpeza,Produto Limpeza 02964,Fornecedor_144,12,77.5,91.32,216.48,75.0,83.02,48,41,0.906,0.303,2026-09-09
PRODUTOS_LIMPEZA-02965,limpeza,Produto Limpeza 02965,Fornecedor_077,48,1182.58,1778.95,3781.73,150.47,157.63,956,84,0.983,0.325,2027-04-21
PRODUTOS_LIMPEZA-02966,limpeza,Produto Limpeza 02966,Fornecedor_030,24,207.39,278.34,586.05,1411.48,1286.33,83,17,0.968,0.309,2026-08-06
PRODUTOS_LIMPEZA-02967,limpeza,Produto Limpeza 02967,Fornecedor_003,120,376.2,497.65,986.03,5.25,5.41,276,52,0.944,0.297,2027-01-27
PRODUTOS_LIMPEZA-02968,limpeza,Produto Limpeza 02968,Fornecedor_088,48,1082.32,1467.79,2686.5,419.01,478.17,705,72,0.953,0.354,2027-01-10
PRODUTOS_LIMPEZA-02969,limpeza,Produto Limpeza 02969,Fornecedor_210,24,1008.4,1521.95,3377.59,680.56,707.57,750,15,0.918,0.317,2026-10-19
PRODUTOS_LIMPEZA-02970,limpeza,Produto Limpeza 02970,Fornecedor_233,240,909.21,1141.28,2571.22,158.64,154.85,834,38,0.933,0.126,2027-03-07
PRODUTOS_LIMPEZA-02971,limpeza,Produto Limpeza 02971,Fornecedor_245,6,1124.19,1515.9,3573.77,1222.79,1144.2,1101,77,0.979,0.144,2027-01-02
PRODUTOS_LIMPEZA-02972,limpeza,Produto Limpeza 02972,Fornecedor_153,24,566.76,849.84,1625.38,948.75,888.61,481,11,0.908,0.087,2027-01-15
PRODUTOS_LIMPEZA-02973,limpeza,Produto Limpeza 02973,Fornecedor_181,48,248.64,355.1,731.37,1034.27,1053.02,52,36,0.915,0.108,2027-02-12
PRODUTOS_LIMPEZA-02974,limpeza,Produto Limpeza 02974,Fornecedor_140,720,90.37,124.92,265.24,489.55,497.3,189,18,0.902,0.398,2027-04-21
PRODUTOS_LIMPEZA-02975,limpeza,Produto Limpeza 02975,Fornecedor_115,240,723.05,972.24,1918.21,785.04,849.1,598,53,0.953,0.195,2026-07-27
PRODUTOS_LIMPEZA-02976,limpeza,Produto Limpeza 02976,Fornecedor_147,96,770.89,1153.92,2063.68,752.05,831.83,157,17,0.938,0.224,2026-10-20
PRODUTOS_LIMPEZA-02977,limpeza,Produto Limpeza 02977,Fornecedor_204,12,568.7,677.55,1355.45,441.16,448.42,234,25,0.938,0.408,2026-07-02
PRODUTOS_LIMPEZA-02978,limpeza,Produto Limpeza 02978,Fornecedor_152,6,855.86,1409.01,2796.6,1156.52,1149.23,711,16,0.926,0.157,2026-06-19
PRODUTOS_LIMPEZA-02979,limpeza,Produto Limpeza 02979,Fornecedor_052,480,631.54,1003.69,1654.24,783.85,719.45,1086,10,0.99,0.086,2027-04-13
PRODUTOS_LIMPEZA-02980,limpeza,Produto Limpeza 02980,Fornecedor_236,12,109.26,174.29,375.54,1229.1,1379.14,45,30,0.947,0.092,2027-02-13
PRODUTOS_LIMPEZA-02981,limpeza,Produto Limpeza 02981,Fornecedor_216,120,620.09,977.06,2000.54,471.21,479.28,577,13,0.938,0.353,2026-08-08
PRODUTOS_LIMPEZA-02982,limpeza,Produto Limpeza 02982,Fornecedor_171,96,425.32,643.62,1399.29,357.77,374.59,213,80,0.951,0.419,2026-10-25
PRODUTOS_LIMPEZA-02983,limpeza,Produto Limpeza 02983,Fornecedor_198,120,57.0,90.58,146.82,1138.35,1196.78,177,15,0.915,0.132,2026-10-05
PRODUTOS_LIMPEZA-02984,limpeza,Produto Limpeza 02984,Fornecedor_249,12,1075.4,1777.21,2844.4,112.71,106.53,231,49,0.933,0.316,2026-08-01
PRODUTOS_LIMPEZA-02985,limpeza,Produto Limpeza 02985,Fornecedor_134,6,697.86,1081.58,2050.38,122.62,118.22,495,18,0.963,0.337,2027-02-01
PRODUTOS_LIMPEZA-02986,limpeza,Produto Limpeza 02986,Fornecedor_248,240,981.39,1465.82,3465.05,267.2,286.52,660,19,0.973,0.417,2027-02-26
PRODUTOS_LIMPEZA-02987,limpeza,Produto Limpeza 02987,Fornecedor_125,24,584.6,792.77,1691.25,1468.59,1727.4,532,28,0.96,0.346,2026-11-05
PRODUTOS_LIMPEZA-02988,limpeza,Produto Limpeza 02988,Fornecedor_240,96,287.51,400.19,863.35,666.95,702.77,255,28,0.915,0.164,2026-10-31
PRODUTOS_LIMPEZA-02989,limpeza,Produto Limpeza 02989,Fornecedor_187,120,1025.39,1494.36,2524.37,773.6,856.98,1110,26,0.939,0.388,2026-05-29
PRODUTOS_LIMPEZA-02990,limpeza,Produto Limpeza 02990,Fornecedor_082,480,706.3,965.61,2136.66,939.55,992.85,260,38,0.952,0.324,2027-03-25
PRODUTOS_LIMPEZA-02991,limpeza,Produto Limpeza 02991,Fornecedor_218,48,404.46,483.3,778.88,922.51,903.47,412,41,0.988,0.16,2026-09-12
PRODUTOS_LIMPEZA-02992,limpeza,Produto Limpeza 02992,Fornecedor_115,480,953.26,1176.06,2154.46,996.56,1114.18,964,51,0.96,0.198,2026-05-05
PRODUTOS_LIMPEZA-02993,limpeza,Produto Limpeza 02993,Fornecedor_009,96,1039.81,1419.89,2624.44,1123.06,1149.82,388,42,0.973,0.178,2027-02-09
PRODUTOS_LIMPEZA-02994,limpeza,Produto Limpeza 02994,Fornecedor_248,12,495.81,601.95,1419.35,178.28,204.7,337,28,0.92,0.081,2026-08-30
PRODUTOS_LIMPEZA-02995,limpeza,Produto Limpeza 02995,Fornecedor_236,480,932.23,1090.95,1960.95,1213.72,1235.2,1380,45,0.954,0.262,2026-12-30
PRODUTOS_LIMPEZA-02996,limpeza,Produto Limpeza 02996,Fornecedor_100,96,761.02,1205.12,2380.71,1126.69,1322.68,646,12,0.983,0.214,2027-03-13
PRODUTOS_LIMPEZA-02997,limpeza,Produto Limpeza 02997,Fornecedor_155,48,30.36,39.9,81.39,1135.44,1060.96,71,45,0.903,0.153,2026-08-27
PRODUTOS_LIMPEZA-02998,limpeza,Produto Limpeza 02998,Fornecedor_156,720,1153.02,1746.46,3082.46,138.93,160.33,346,36,0.976,0.387,2026-10-03
PRODUTOS_LIMPEZA-02999,limpeza,Produto Limpeza 02999,Fornecedor_037,48,122.08,179.78,370.97,1034.57,1007.47,156,77,0.941,0.33,2026-07-31
PRODUTOS_LIMPEZA-03000,limpeza,Produto Limpeza 03000,Fornecedor_095,480,384.92,518.22,1018.01,483.01,537.65,511,46,0.973,0.301,2027-02-07
PRODUTOS_LIMPEZA-03001,limpeza,Produto Limpeza 03001,Fornecedor_145,24,411.46,556.21,1036.88,423.16,389.8,254,57,0.929,0.265,2026-05-22
PRODUTOS_LIMPEZA-03002,limpeza,Produto Limpeza 03002,Fornecedor_244,120,372.34,561.66,1270.35,1162.03,1145.09,221,44,0.918,0.298,2026-11-28
PRODUTOS_LIMPEZA-03003,limpeza,Produto Limpeza 03003,Fornecedor_098,12,404.74,474.45,772.39,1387.05,1517.23,119,11,0.975,0.182,2026-07-12
PRODUTOS_LIMPEZA-03004,limpeza,Produto Limpeza 03004,Fornecedor_084,240,1046.92,1674.1,3246.7,1203.68,1350.05,1047,35,0.967,0.26,2026-09-28
PRODUTOS_LIMPEZA-03005,limpeza,Produto Limpeza 03005,Fornecedor_027,6,1192.62,1821.29,3653.05,131.02,146.15,313,76,0.942,0.127,2026-10-06
PRODUTOS_LIMPEZA-03006,limpeza,Produto Limpeza 03006,Fornecedor_221,120,978.31,1582.55,2630.22,534.38,500.75,784,58,0.911,0.375,2026-05-17
PRODUTOS_LIMPEZA-03007,limpeza,Produto Limpeza 03007,Fornecedor_130,6,331.28,383.77,768.64,260.45,298.0,226,84,0.984,0.251,2026-06-04
PRODUTOS_LIMPEZA-03008,limpeza,Produto Limpeza 03008,Fornecedor_164,6,1127.22,1875.53,3009.56,1434.37,1343.1,341,63,0.901,0.338,2026-07-22
PRODUTOS_LIMPEZA-03009,limpeza,Produto Limpeza 03009,Fornecedor_186,96,465.48,762.43,1347.15,1216.06,1263.15,594,24,0.916,0.145,2026-08-27
PRODUTOS_LIMPEZA-03010,limpeza,Produto Limpeza 03010,Fornecedor_231,48,228.69,313.76,691.59,438.8,418.38,117,39,0.925,0.276,2027-02-05
PRODUTOS_LIMPEZA-03011,limpeza,Produto Limpeza 03011,Fornecedor_231,240,202.73,241.43,438.29,623.32,574.38,431,6,0.952,0.387,2026-05-04
PRODUTOS_LIMPEZA-03012,limpeza,Produto Limpeza 03012,Fornecedor_209,12,464.01,774.9,1361.07,87.57,86.72,403,88,0.938,0.173,2027-01-11
PRODUTOS_LIMPEZA-03013,limpeza,Produto Limpeza 03013,Fornecedor_028,48,785.02,1059.08,2000.31,1226.41,1333.08,592,70,0.955,0.293,2026-07-12
PRODUTOS_LIMPEZA-03014,limpeza,Produto Limpeza 03014,Fornecedor_134,12,486.32,770.98,1351.61,109.35,118.53,498,81,0.937,0.087,2026-06-10
PRODUTOS_LIMPEZA-03015,limpeza,Produto Limpeza 03015,Fornecedor_180,96,1049.54,1601.35,3263.59,136.99,159.25,293,28,0.929,0.128,2026-08-30
PRODUTOS_LIMPEZA-03016,limpeza,Produto Limpeza 03016,Fornecedor_126,240,137.16,206.85,494.11,708.25,636.42,183,18,0.956,0.232,2027-02-09
PRODUTOS_LIMPEZA-03017,limpeza,Produto Limpeza 03017,Fornecedor_176,96,222.84,303.42,717.19,1169.71,1147.69,202,63,0.968,0.267,2026-07-06
PRODUTOS_LIMPEZA-03018,limpeza,Produto Limpeza 03018,Fornecedor_228,48,956.41,1512.44,2785.41,416.6,457.48,579,78,0.979,0.255,2027-03-21
PRODUTOS_LIMPEZA-03019,limpeza,Produto Limpeza 03019,Fornecedor_163,48,569.23,804.29,1560.53,1429.59,1481.38,542,27,0.917,0.316,2026-06-08
PRODUTOS_LIMPEZA-03020,limpeza,Produto Limpeza 03020,Fornecedor_106,480,1197.59,1828.92,4268.09,135.99,152.75,244,76,0.934,0.4,2026-07-25
PRODUTOS_LIMPEZA-03021,limpeza,Produto Limpeza 03021,Fornecedor_113,240,868.52,1260.04,2419.75,155.34,146.46,308,34,0.926,0.095,2027-01-02
PRODUTOS_LIMPEZA-03022,limpeza,Produto Limpeza 03022,Fornecedor_020,120,1158.2,1912.38,3461.1,820.68,964.7,1230,26,0.943,0.095,2026-05-06
PRODUTOS_LIMPEZA-03023,limpeza,Produto Limpeza 03023,Fornecedor_235,12,317.15,445.35,849.7,1018.26,1079.74,65,70,0.988,0.098,2026-05-15
PRODUTOS_LIMPEZA-03024,limpeza,Produto Limpeza 03024,Fornecedor_081,12,1121.76,1808.87,3269.23,515.48,555.49,1183,48,0.932,0.105,2026-06-25
PRODUTOS_LIMPEZA-03025,limpeza,Produto Limpeza 03025,Fornecedor_035,12,534.3,669.77,1410.14,163.83,168.04,385,7,0.963,0.347,2027-01-05
PRODUTOS_LIMPEZA-03026,limpeza,Produto Limpeza 03026,Fornecedor_136,240,768.88,894.55,1744.21,418.62,379.94,440,86,0.968,0.273,2026-05-24
PRODUTOS_LIMPEZA-03027,limpeza,Produto Limpeza 03027,Fornecedor_062,24,205.73,279.18,455.08,460.83,473.72,81,75,0.914,0.184,2026-11-14
