id_insumo,insumo,categoria,fornecedor,regiao_fornecedor,unidade_medida,lote_minimo_compra,consumo_medio_4m,consumo_medio_6m,consumo_medio_12m,custo_aquisicao_unitario,prazo_entrega_dias,indice_reajuste_12m,criticidade_insumo
INS-03-02031,Fragrancia citrica,Fragrancia,DermaLink Distribuidora,SC,L,100,399.92,512.53,923.14,246.47,38,-0.0304,media
INS-03-02032,Esqualano vegetal,Emoliente,Quimnova Trading,SP,mL,25,1294.19,2218.79,3877.15,158.92,18,0.2216,media
INS-03-02033,Dioxido de titanio,Corante,BioAtivos Sul,SC,g,100,658.56,1048.83,2369.08,121.65,43,-0.0534,media
INS-03-02034,Manteiga de karite,Emoliente,BioAtivos Sul,BA,mL,250,562.32,841.61,1418.77,450.19,14,0.2004,media
INS-03-02035,Manteiga de karite,Emoliente,CoreLab Ingredients,RJ,L,200,1230.47,1934.25,3394.2,423.04,45,0.1448,media
INS-03-02036,Esqualano vegetal,Emoliente,CoreLab Ingredients,MG,kg,250,954.99,1478.23,2444.36,174.94,25,-0.0743,baixa
INS-03-02037,Oxido de ferro amarelo,Corante,DermaLink Distribuidora,BA,L,250,293.93,465.64,955.92,498.68,60,-0.0269,media
INS-03-02038,Butilenoglicol,Umectante,DermaLink Distribuidora,BA,g,500,662.61,1114.12,2318.08,463.88,6,-0.03,media
INS-03-02039,Glicerina bidestilada,Umectante,GreenLab Mat-primas,BA,kg,500,291.59,382.01,651.75,675.92,46,-0.0735,baixa
INS-03-02040,Benzoato de sodio,Conservante,Quimnova Trading,SC,L,50,1193.41,1631.53,3381.72,767.65,10,-0.0334,alta
INS-03-02041,Butilenoglicol,Umectante,CosmoQuimica Brasil,PE,mL,50,550.9,852.01,1487.15,82.01,28,0.0803,alta
INS-03-02042,Fragrancia herbal,Fragrancia,BioAtivos Sul,RJ,L,50,1305.52,1985.69,4256.89,168.97,48,-0.0483,baixa
INS-03-02043,Sorbato de potassio,Conservante,BioAtivos Sul,PR,g,250,1466.9,2379.1,5151.35,346.57,29,0.0068,media
INS-03-02044,Fragrancia baunilha,Fragrancia,GreenLab Mat-primas,RJ,mL,150,137.96,178.44,399.87,348.35,51,0.0852,baixa
INS-03-02045,Goma guar cationica,Espessante,AromaBase Import,GO,L,150,984.67,1433.11,3198.72,95.08,32,-0.0797,baixa
INS-03-02046,Esqualano vegetal,Emoliente,NaturaPrima Quimicos,BA,L,500,753.35,979.14,1955.34,416.14,35,0.2092,media
INS-03-02047,Sorbitol,Umectante,Essencia Pura Supply,RJ,L,200,963.7,1392.32,2963.39,96.7,25,-0.072,baixa
INS-03-02048,Sorbitol,Umectante,GreenLab Mat-primas,RJ,L,150,392.06,536.97,1152.35,585.51,34,0.1787,media
INS-03-02049,Carmin sintetico,Corante,DermaLink Distribuidora,BA,L,150,1217.54,1664.38,2719.44,338.65,17,0.0787,alta
INS-03-02050,Fenoxietanol,Conservante,CosmoQuimica Brasil,SP,mL,100,372.0,556.75,1119.33,481.55,59,0.1224,alta
INS-03-02051,Lauril eter sulfato de sodio,Tensoativo,Insumos DermaTech,SC,mL,1000,708.26,904.33,1767.36,158.74,35,0.1456,baixa
INS-03-02052,Fragrancia floral suave,Fragrancia,Essencia Pura Supply,GO,mL,150,976.98,1513.5,2428.4,645.61,58,0.1973,alta
INS-03-02053,Carbopol,Espessante,Quimnova Trading,GO,kg,1000,1196.8,1510.83,3386.09,216.98,13,0.1593,baixa
INS-03-02054,Fragrancia floral suave,Fragrancia,AromaBase Import,PE,L,1000,916.47,1202.44,2045.59,339.06,8,0.2001,baixa
INS-03-02055,Propilenoglicol,Umectante,GreenLab Mat-primas,RJ,L,200,452.63,668.59,1503.71,193.64,42,-0.0752,baixa
INS-03-02056,Goma xantana,Espessante,Insumos DermaTech,PE,L,25,1369.64,2218.19,4421.62,800.89,6,0.1642,alta
INS-03-02057,Acido dehidroacetico,Conservante,NaturaPrima Quimicos,SC,g,50,1438.43,2417.27,5469.35,771.66,14,-0.025,media
INS-03-02058,Oxido de ferro amarelo,Corante,CosmoQuimica Brasil,GO,g,150,81.97,128.89,217.75,504.49,12,0.1828,baixa
INS-03-02059,Sorbato de potassio,Conservante,AromaBase Import,RJ,mL,1000,134.35,172.57,395.79,478.18,16,0.125,baixa
INS-03-02060,Fragrancia baunilha,Fragrancia,GreenLab Mat-primas,PE,mL,100,994.84,1276.43,2561.87,224.2,19,-0.0194,alta
INS-03-02061,Oleo de jojoba,Emoliente,CosmoQuimica Brasil,PR,mL,100,175.93,275.99,559.33,130.53,8,0.073,baixa
INS-03-02062,Goma guar cationica,Espessante,BioAtivos Sul,BA,kg,1000,192.21,317.68,616.3,463.65,49,0.2012,alta
INS-03-02063,Mica perolada,Corante,GreenLab Mat-primas,BA,kg,50,220.83,363.85,725.18,347.0,40,0.1924,media
INS-03-02064,Sorbato de potassio,Conservante,Quimnova Trading,BA,L,1000,1384.91,1793.2,3622.06,316.6,55,0.0215,media
INS-03-02065,Caprilico caprico triglicerideo,Emoliente,DermaLink Distribuidora,PE,g,25,747.17,1110.34,2434.44,549.83,20,0.0324,baixa
INS-03-02066,Acido dehidroacetico,Conservante,CoreLab Ingredients,PE,mL,250,673.42,846.76,1379.8,602.89,44,-0.0335,media
INS-03-02067,Carmin sintetico,Corante,AromaBase Import,RJ,kg,100,1142.99,1961.83,3774.39,144.93,55,-0.0533,alta
INS-03-02068,Pantenol,Ativo funcional,Insumos DermaTech,PE,mL,50,977.11,1623.44,2822.5,506.88,21,0.0034,alta
INS-03-02069,Oleo de jojoba,Emoliente,GreenLab Mat-primas,PE,L,250,745.8,1122.21,1847.21,150.45,11,0.066,baixa
INS-03-02070,Manteiga de karite,Emoliente,CoreLab Ingredients,BA,L,500,1010.13,1411.74,2824.86,200.79,33,0.1009,baixa
INS-03-02071,Dioxido de titanio,Corante,Essencia Pura Supply,GO,g,500,229.4,321.14,647.58,502.44,13,-0.049,media
INS-03-02072,Dioxido de titanio,Corante,Quimnova Trading,RJ,kg,50,1004.26,1557.18,2984.71,197.46,31,-0.063,alta
INS-03-02073,Fragrancia baunilha,Fragrancia,Insumos DermaTech,SP,mL,200,496.38,671.84,1232.4,491.55,34,0.0691,alta
INS-03-02074,Fragrancia citrica,Fragrancia,CoreLab Ingredients,BA,kg,500,469.33,771.38,1413.68,37.71,47,0.0581,alta
INS-03-02075,Mica perolada,Corante,DermaLink Distribuidora,BA,kg,500,1485.67,1990.48,4150.69,549.66,26,0.2152,alta
INS-03-02076,Oxido de ferro amarelo,Corante,NaturaPrima Quimicos,RJ,kg,250,145.17,193.58,375.22,455.65,8,-0.0612,baixa
INS-03-02077,Carbopol,Espessante,AromaBase Import,PE,kg,25,1373.85,2210.48,4254.73,328.91,10,0.1046,baixa
INS-03-02078,Decil glucosideo,Tensoativo,NaturaPrima Quimicos,SC,mL,25,435.16,756.36,1531.37,416.97,8,0.1758,baixa
INS-03-02079,Cocamidopropil betaina,Tensoativo,Insumos DermaTech,PR,mL,150,172.04,266.06,454.3,47.48,52,0.0536,media
INS-03-02080,Goma guar cationica,Espessante,NaturaPrima Quimicos,PE,kg,100,1357.68,1782.98,4058.61,145.4,52,0.0238,baixa
INS-03-02081,Acido hialuronico,Ativo funcional,Quimnova Trading,GO,kg,250,969.09,1649.67,2924.8,256.14,51,-0.0191,media
INS-03-02082,Hidroxietilcelulose,Espessante,AromaBase Import,MG,g,25,254.97,434.27,796.42,633.68,59,0.1792,baixa
INS-03-02083,Lauril eter sulfato de sodio,Tensoativo,AromaBase Import,MG,kg,150,1166.54,1797.28,3400.51,664.75,59,-0.0226,alta
INS-03-02084,Manteiga de karite,Emoliente,AromaBase Import,SC,mL,1000,1454.21,2218.38,4889.53,790.43,11,0.039,media
INS-03-02085,Hidroxietilcelulose,Espessante,NaturaPrima Quimicos,PR,kg,100,331.18,498.21,1077.16,292.07,38,0.173,baixa
INS-03-02086,Hidroxietilcelulose,Espessante,Insumos DermaTech,MG,L,1000,1229.03,1752.49,3927.54,467.62,13,0.0548,media
INS-03-02087,Fragrancia citrica,Fragrancia,GreenLab Mat-primas,SP,g,1000,116.63,156.2,346.05,699.6,27,0.196,media
INS-03-02088,Cocamidopropil betaina,Tensoativo,CosmoQuimica Brasil,PE,L,100,985.6,1432.97,2793.17,123.37,37,0.1312,alta
INS-03-02089,Lauril eter sulfato de sodio,Tensoativo,Insumos DermaTech,MG,g,25,818.16,1126.4,2424.69,230.74,22,0.1576,media
INS-03-02090,Dioxido de titanio,Corante,BioAtivos Sul,RJ,L,500,1494.93,2587.21,5308.31,178.81,54,0.1083,alta
INS-03-02091,Oleo de jojoba,Emoliente,Insumos DermaTech,RJ,mL,100,1423.94,2460.93,5187.59,292.3,14,0.2216,media
INS-03-02092,Lauril eter sulfato de sodio,Tensoativo,Essencia Pura Supply,SC,kg,1000,976.54,1321.53,2482.03,198.1,59,0.1192,media
INS-03-02093,Goma guar cationica,Espessante,CoreLab Ingredients,PR,kg,50,142.8,181.17,314.23,618.0,56,0.1125,baixa
INS-03-02094,Sorbato de potassio,Conservante,NaturaPrima Quimicos,SP,mL,500,1333.97,1670.44,2775.36,148.59,6,0.1674,media
INS-03-02095,Goma xantana,Espessante,BioAtivos Sul,MG,L,250,1281.82,2083.77,4728.85,98.96,42,0.0262,media
INS-03-02096,Oleo de jojoba,Emoliente,Quimnova Trading,BA,L,200,1328.76,2316.3,4425.82,807.21,38,0.1334,baixa
INS-03-02097,Goma xantana,Espessante,NaturaPrima Quimicos,BA,mL,250,1490.99,2420.1,5414.77,706.4,36,0.0946,media
INS-03-02098,Goma xantana,Espessante,BioAtivos Sul,MG,mL,25,866.99,1392.39,2811.05,235.16,18,0.0806,media
INS-03-02099,Cocamidopropil betaina,Tensoativo,GreenLab Mat-primas,SC,kg,500,1048.89,1431.53,2351.2,452.31,33,0.057,alta
INS-03-02100,Goma xantana,Espessante,DermaLink Distribuidora,BA,mL,200,1131.38,1618.7,3267.24,218.97,26,-0.0229,alta
INS-03-02101,Butilenoglicol,Umectante,Insumos DermaTech,PE,kg,250,1457.3,2389.42,4018.32,674.2,51,0.0675,baixa
INS-03-02102,Esqualano vegetal,Emoliente,BioAtivos Sul,PR,mL,150,915.95,1578.74,2658.89,240.71,26,0.1997,media
INS-03-02103,Benzoato de sodio,Conservante,Insumos DermaTech,SP,g,500,368.41,551.9,1002.45,21.8,28,0.0159,media
INS-03-02104,Butilenoglicol,Umectante,Insumos DermaTech,SC,g,25,821.46,1051.44,2006.94,132.65,59,0.0089,baixa
INS-03-02105,Butilenoglicol,Umectante,BioAtivos Sul,SP,mL,25,562.7,853.85,1948.79,572.44,46,0.0506,media
INS-03-02106,Carmin sintetico,Corante,GreenLab Mat-primas,GO,kg,150,950.87,1659.75,3200.44,816.82,15,0.2385,baixa
INS-03-02107,Aloe vera concentrado,Ativo funcional,AromaBase Import,PE,mL,1000,624.81,822.81,1835.08,667.46,54,0.1991,media
INS-03-02108,Acido dehidroacetico,Conservante,CosmoQuimica Brasil,RJ,mL,200,1491.01,2405.22,4397.91,451.24,57,0.1317,alta
INS-03-02109,Pantenol,Ativo funcional,NaturaPrima Quimicos,SC,L,25,562.99,781.45,1396.66,649.52,31,-0.0618,baixa
INS-03-02110,Esqualano vegetal,Emoliente,Insumos DermaTech,SC,kg,100,332.55,427.45,925.18,555.1,49,0.0442,media
INS-03-02111,Mica perolada,Corante,GreenLab Mat-primas,RJ,L,25,1449.94,2091.56,3478.33,314.86,46,0.171,media
INS-03-02112,Fragrancia floral suave,Fragrancia,GreenLab Mat-primas,PR,mL,50,644.09,1122.36,2030.03,443.33,42,0.1523,media
INS-03-02113,Oxido de ferro amarelo,Corante,DermaLink Distribuidora,RJ,L,250,1189.91,1598.16,3554.51,99.73,5,0.1894,alta
INS-03-02114,Sorbitol,Umectante,BioAtivos Sul,MG,g,200,1399.23,2384.83,5464.86,68.97,6,-0.0782,alta
INS-03-02115,Carbopol,Espessante,Insumos DermaTech,SC,L,250,914.33,1361.52,2215.5,765.62,10,-0.0056,baixa
INS-03-02116,Propilenoglicol,Umectante,Essencia Pura Supply,BA,L,25,1307.6,1950.46,4438.64,262.55,54,-0.0187,alta
INS-03-02117,Fragrancia baunilha,Fragrancia,CoreLab Ingredients,GO,g,150,373.13,503.31,915.89,667.55,36,0.2253,alta
INS-03-02118,Butilenoglicol,Umectante,BioAtivos Sul,BA,mL,1000,167.65,254.26,553.73,599.17,58,-0.0053,baixa
INS-03-02119,Cocamidopropil betaina,Tensoativo,Quimnova Trading,GO,mL,250,1251.89,1693.91,2819.66,445.23,23,-0.0445,media
INS-03-02120,Carmin sintetico,Corante,NaturaPrima Quimicos,MG,kg,250,1170.83,1743.28,2912.73,492.99,55,0.1145,baixa
INS-03-02121,Acido hialuronico,Ativo funcional,AromaBase Import,PR,kg,50,654.02,1052.31,1761.49,411.16,5,-0.0409,baixa
INS-03-02122,Pantenol,Ativo funcional,Essencia Pura Supply,RJ,g,100,717.05,1213.61,2602.64,632.07,36,-0.0586,alta
INS-03-02123,Carbopol,Espessante,Insumos DermaTech,GO,g,150,1419.89,2103.19,4112.62,133.35,42,0.0431,alta
INS-03-02124,Aloe vera concentrado,Ativo funcional,BioAtivos Sul,RJ,g,1000,190.16,240.94,491.98,24.93,38,0.001,media
INS-03-02125,Goma guar cationica,Espessante,CosmoQuimica Brasil,RJ,kg,25,1280.35,2225.35,4194.46,567.86,19,0.1487,media
INS-03-02126,Decil glucosideo,Tensoativo,CosmoQuimica Brasil,PR,g,200,911.39,1327.6,2987.72,90.28,56,0.1677,alta
INS-03-02127,Sodium cocoyl isethionate,Tensoativo,NaturaPrima Quimicos,MG,kg,25,219.39,338.25,546.38,14.51,28,0.1265,alta
INS-03-02128,Carmin sintetico,Corante,BioAtivos Sul,PE,L,1000,1052.13,1692.53,3575.88,729.89,23,-0.036,alta
INS-03-02129,Cocamidopropil betaina,Tensoativo,NaturaPrima Quimicos,MG,L,25,186.88,310.55,699.61,697.72,49,0.0217,media
INS-03-02130,Butilenoglicol,Umectante,DermaLink Distribuidora,PE,g,500,1467.47,2342.21,5348.21,308.39,60,0.0928,baixa
INS-03-02131,Oxido de ferro amarelo,Corante,NaturaPrima Quimicos,SC,g,150,688.36,967.9,1980.27,463.62,41,0.1334,alta
INS-03-02132,Esqualano vegetal,Emoliente,Quimnova Trading,SP,kg,100,160.03,277.59,636.33,48.71,50,0.1362,media
INS-03-02133,Niacinamida,Ativo funcional,Insumos DermaTech,RJ,kg,500,566.01,821.54,1654.67,69.9,26,-0.0723,alta
INS-03-02134,Manteiga de karite,Emoliente,BioAtivos Sul,PE,mL,25,329.84,544.42,1043.41,390.49,52,0.0184,baixa
INS-03-02135,Goma xantana,Espessante,DermaLink Distribuidora,RJ,g,1000,187.28,244.94,561.49,757.23,13,0.1798,media
INS-03-02136,Caprilico caprico triglicerideo,Emoliente,BioAtivos Sul,RJ,kg,200,771.75,1296.57,2143.85,452.75,20,0.2367,media
INS-03-02137,Oxido de ferro amarelo,Corante,DermaLink Distribuidora,PE,mL,50,1348.46,2338.19,3910.64,500.22,47,-0.0799,alta
INS-03-02138,Mica perolada,Corante,Insumos DermaTech,PR,kg,1000,175.54,281.8,502.05,613.95,35,0.1187,baixa
INS-03-02139,Oxido de ferro amarelo,Corante,Essencia Pura Supply,BA,g,250,783.83,1250.86,2214.46,47.8,44,-0.0257,media
INS-03-02140,Fragrancia citrica,Fragrancia,Quimnova Trading,GO,mL,200,1178.29,1734.39,3331.25,321.67,30,0.2318,media
INS-03-02141,Glicerina bidestilada,Umectante,Insumos DermaTech,BA,L,250,1211.58,1686.99,3572.13,403.41,48,0.1559,media
INS-03-02142,Fenoxietanol,Conservante,CosmoQuimica Brasil,GO,g,100,1076.8,1786.98,3841.69,509.44,59,0.1705,media
INS-03-02143,Fragrancia floral suave,Fragrancia,GreenLab Mat-primas,MG,L,200,1184.15,1511.53,2814.56,376.83,26,0.0015,alta
INS-03-02144,Benzoato de sodio,Conservante,DermaLink Distribuidora,MG,kg,50,793.71,1132.73,1994.28,244.44,59,0.2143,alta
INS-03-02145,Aloe vera concentrado,Ativo funcional,Insumos DermaTech,PR,kg,500,435.89,677.71,1334.82,476.66,31,-0.0586,media
INS-03-02146,Goma xantana,Espessante,Insumos DermaTech,BA,kg,200,695.44,885.39,1729.17,497.53,58,0.2293,media
INS-03-02147,Manteiga de karite,Emoliente,Quimnova Trading,BA,kg,200,954.11,1600.02,2769.51,594.94,17,0.0053,baixa
INS-03-02148,Oxido de ferro amarelo,Corante,DermaLink Distribuidora,PE,kg,25,276.18,423.19,743.82,545.07,57,0.1152,media
INS-03-02149,Fragrancia herbal,Fragrancia,Quimnova Trading,MG,kg,150,1440.37,2117.64,4283.11,438.63,22,-0.0634,alta
INS-03-02150,Manteiga de karite,Emoliente,NaturaPrima Quimicos,PR,g,200,914.75,1359.94,2733.11,592.37,51,0.1748,media
INS-03-02151,Goma xantana,Espessante,CosmoQuimica Brasil,SC,mL,1000,1058.48,1675.08,3100.67,394.71,23,0.027,alta
INS-03-02152,Goma xantana,Espessante,CosmoQuimica Brasil,BA,L,250,1414.56,1953.85,4291.57,771.0,6,0.0383,media
INS-03-02153,Caprilico caprico triglicerideo,Emoliente,Essencia Pura Supply,PE,g,50,286.8,493.5,824.45,384.64,11,0.1983,baixa
INS-03-02154,Propilenoglicol,Umectante,Insumos DermaTech,MG,L,200,609.64,771.4,1738.58,87.55,9,0.183,media
INS-03-02155,Oleo de jojoba,Emoliente,AromaBase Import,RJ,kg,1000,1276.53,1661.92,2972.17,354.27,37,0.0611,alta
INS-03-02156,Dioxido de titanio,Corante,DermaLink Distribuidora,PE,mL,200,85.62,132.93,297.01,482.48,8,0.2201,alta
INS-03-02157,Propilenoglicol,Umectante,Essencia Pura Supply,GO,g,100,1072.86,1563.35,3357.21,17.64,30,0.2333,media
INS-03-02158,Aloe vera concentrado,Ativo funcional,Quimnova Trading,MG,g,100,184.17,269.07,598.46,47.06,15,-0.0584,media
INS-03-02159,Dioxido de titanio,Corante,Essencia Pura Supply,GO,g,500,734.39,1191.36,2531.44,62.71,59,0.1434,alta
INS-03-02160,Sorbitol,Umectante,AromaBase Import,MG,mL,150,295.51,440.86,847.33,458.03,54,0.2406,baixa
INS-03-02161,Acido dehidroacetico,Conservante,NaturaPrima Quimicos,SP,g,100,922.87,1253.83,2313.89,656.15,51,0.2264,alta
INS-03-02162,Carbopol,Espessante,Insumos DermaTech,RJ,g,100,1403.93,2176.06,3566.53,194.28,18,0.1092,media
INS-03-02163,Niacinamida,Ativo funcional,Essencia Pura Supply,MG,L,100,348.03,446.11,921.44,142.35,8,-0.0722,alta
INS-03-02164,Decil glucosideo,Tensoativo,Insumos DermaTech,RJ,g,500,881.66,1529.63,2991.49,709.1,27,0.0307,media
INS-03-02165,Acido dehidroacetico,Conservante,GreenLab Mat-primas,MG,mL,150,89.56,133.07,253.11,467.43,42,0.1618,alta
INS-03-02166,Esqualano vegetal,Emoliente,GreenLab Mat-primas,RJ,L,500,279.63,407.35,841.44,571.67,16,0.1185,baixa
INS-03-02167,Acido dehidroacetico,Conservante,DermaLink Distribuidora,GO,kg,200,1327.63,2151.42,3964.04,293.24,6,-0.0476,media
INS-03-02168,Butilenoglicol,Umectante,Essencia Pura Supply,PE,g,25,934.99,1486.5,3405.81,149.81,34,0.1558,baixa
INS-03-02169,Glicerina bidestilada,Umectante,BioAtivos Sul,RJ,mL,100,1034.78,1719.39,3859.48,755.39,43,0.0894,baixa
INS-03-02170,Glicerina bidestilada,Umectante,Insumos DermaTech,GO,mL,150,1012.88,1424.5,2319.11,267.95,31,0.0154,alta
INS-03-02171,Caprilico caprico triglicerideo,Emoliente,DermaLink Distribuidora,RJ,mL,25,307.42,385.37,703.63,201.16,26,0.1762,alta
INS-03-02172,Dioxido de titanio,Corante,BioAtivos Sul,PE,g,150,591.2,817.59,1322.29,206.65,60,-0.0784,alta
INS-03-02173,Aloe vera concentrado,Ativo funcional,NaturaPrima Quimicos,MG,kg,200,957.55,1657.81,3792.37,231.76,52,0.0003,media
INS-03-02174,Mica perolada,Corante,Essencia Pura Supply,GO,mL,50,858.19,1119.87,2152.5,297.39,35,-0.0798,media
INS-03-02175,Mica perolada,Corante,Essencia Pura Supply,PE,kg,25,1160.65,1642.8,3586.47,669.18,21,0.1741,alta
INS-03-02176,Carbopol,Espessante,NaturaPrima Quimicos,MG,L,250,1482.17,2137.03,4614.15,205.35,48,0.0985,baixa
INS-03-02177,Niacinamida,Ativo funcional,CoreLab Ingredients,PR,kg,50,355.19,571.92,1143.9,676.32,51,0.1679,media
INS-03-02178,Fragrancia herbal,Fragrancia,Insumos DermaTech,MG,L,500,594.62,889.85,1499.08,255.14,11,0.0412,media
INS-03-02179,Fragrancia herbal,Fragrancia,GreenLab Mat-primas,BA,L,1000,288.31,376.14,608.46,272.2,14,0.1167,media
INS-03-02180,Manteiga de karite,Emoliente,GreenLab Mat-primas,GO,L,200,1277.1,1689.39,3617.69,115.51,59,-0.0789,baixa
INS-03-02181,Butilenoglicol,Umectante,BioAtivos Sul,MG,kg,500,1060.99,1330.37,2636.94,169.53,21,-0.0615,alta
INS-03-02182,Aloe vera concentrado,Ativo funcional,AromaBase Import,SP,mL,25,971.32,1271.91,2840.12,716.43,24,-0.0242,alta
INS-03-02183,Acido hialuronico,Ativo funcional,NaturaPrima Quimicos,BA,g,100,236.48,309.63,551.02,759.37,30,-0.0265,media
INS-03-02184,Sodium cocoyl isethionate,Tensoativo,GreenLab Mat-primas,PR,g,250,200.28,263.06,500.54,710.85,24,0.0392,media
INS-03-02185,Esqualano vegetal,Emoliente,NaturaPrima Quimicos,PR,mL,25,453.94,745.25,1619.1,280.99,53,0.1789,baixa
INS-03-02186,Oleo de jojoba,Emoliente,GreenLab Mat-primas,PR,g,500,508.67,716.76,1496.4,438.89,19,0.0422,baixa
INS-03-02187,Sorbitol,Umectante,AromaBase Import,SP,g,200,1139.25,1976.87,4295.27,748.31,8,0.049,baixa
INS-03-02188,Oleo de jojoba,Emoliente,CosmoQuimica Brasil,GO,g,25,1155.5,1485.79,2518.47,519.56,18,-0.016,baixa
INS-03-02189,Niacinamida,Ativo funcional,DermaLink Distribuidora,BA,g,25,625.11,1000.15,1619.23,409.12,34,-0.0112,baixa
INS-03-02190,Sorbitol,Umectante,Quimnova Trading,SC,mL,100,515.94,813.41,1536.96,170.03,46,0.1618,baixa
INS-03-02191,Fragrancia citrica,Fragrancia,BioAtivos Sul,PR,kg,200,568.37,915.92,1982.61,497.47,33,0.0363,baixa
INS-03-02192,Manteiga de karite,Emoliente,Quimnova Trading,PE,mL,50,830.86,1103.5,1837.65,221.04,26,0.2017,alta
INS-03-02193,Acido dehidroacetico,Conservante,AromaBase Import,GO,L,250,999.13,1398.28,2373.23,613.49,54,0.0362,media
INS-03-02194,Fenoxietanol,Conservante,NaturaPrima Quimicos,BA,L,250,1114.34,1712.03,3355.87,790.5,36,-0.0144,baixa
INS-03-02195,Carmin sintetico,Corante,DermaLink Distribuidora,SC,kg,200,583.43,788.87,1594.85,726.42,58,0.2357,alta
INS-03-02196,Fragrancia floral suave,Fragrancia,DermaLink Distribuidora,MG,mL,100,871.51,1115.36,2104.65,612.62,38,0.0159,alta
INS-03-02197,Fragrancia floral suave,Fragrancia,CoreLab Ingredients,PE,g,200,1463.62,2283.6,4767.53,275.26,52,-0.0137,baixa
INS-03-02198,Fragrancia floral suave,Fragrancia,DermaLink Distribuidora,SP,mL,1000,629.92,924.49,1956.74,697.58,38,-0.0216,media
INS-03-02199,Cocamidopropil betaina,Tensoativo,CosmoQuimica Brasil,GO,kg,25,986.75,1717.61,3863.95,122.91,46,0.1781,alta
INS-03-02200,Butilenoglicol,Umectante,DermaLink Distribuidora,BA,mL,100,1278.23,1766.57,3571.5,232.39,50,0.2307,media
INS-03-02201,Oleo de jojoba,Emoliente,BioAtivos Sul,BA,L,1000,1388.42,1924.38,4361.5,703.02,9,0.0293,media
INS-03-02202,Goma xantana,Espessante,Essencia Pura Supply,SC,g,150,1494.85,1969.21,3969.13,710.36,31,0.058,baixa
INS-03-02203,Fragrancia herbal,Fragrancia,GreenLab Mat-primas,PR,kg,25,1205.82,1805.3,2924.9,814.51,46,0.2136,alta
INS-03-02204,Hidroxietilcelulose,Espessante,NaturaPrima Quimicos,MG,g,200,753.38,1171.49,2501.62,304.37,35,0.0843,baixa
INS-03-02205,Sorbitol,Umectante,DermaLink Distribuidora,BA,mL,250,557.74,768.3,1232.12,104.03,36,0.235,baixa
INS-03-02206,Aloe vera concentrado,Ativo funcional,GreenLab Mat-primas,SP,kg,1000,946.07,1564.17,2727.93,606.2,8,0.1304,alta
INS-03-02207,Niacinamida,Ativo funcional,CoreLab Ingredients,SC,kg,50,1098.08,1596.43,2759.44,376.08,32,0.1067,alta
INS-03-02208,Mica perolada,Corante,BioAtivos Sul,SC,mL,50,1232.73,2017.58,4188.03,272.3,34,0.2063,baixa
INS-03-02209,Niacinamida,Ativo funcional,CosmoQuimica Brasil,MG,mL,25,1373.82,2367.99,4601.56,145.82,18,0.1518,alta
INS-03-02210,Lauril eter sulfato de sodio,Tensoativo,Quimnova Trading,GO,kg,500,501.92,854.41,1860.64,666.17,14,0.0404,baixa
INS-03-02211,Benzoato de sodio,Conservante,AromaBase Import,BA,kg,100,1146.52,1457.93,2920.43,587.9,17,-0.0684,alta
INS-03-02212,Niacinamida,Ativo funcional,BioAtivos Sul,SC,mL,25,740.56,1284.69,2559.67,159.36,10,0.0939,media
INS-03-02213,Aloe vera concentrado,Ativo funcional,Insumos DermaTech,MG,g,200,666.5,1008.54,1891.68,255.55,44,0.0043,baixa
INS-03-02214,Lauril eter sulfato de sodio,Tensoativo,DermaLink Distribuidora,PR,mL,250,1217.35,1970.66,4471.96,18.82,49,0.0721,baixa
INS-03-02215,Butilenoglicol,Umectante,BioAtivos Sul,SC,L,100,489.64,695.41,1476.44,246.91,16,0.2261,media
INS-03-02216,Fragrancia herbal,Fragrancia,CosmoQuimica Brasil,SC,kg,100,1128.91,1802.52,3583.9,239.59,34,0.0873,baixa
INS-03-02217,Fenoxietanol,Conservante,Insumos DermaTech,RJ,g,150,939.82,1216.0,2002.96,610.74,34,0.14,alta
INS-03-02218,Goma xantana,Espessante,Quimnova Trading,PR,g,150,1328.09,1731.36,3481.88,516.45,50,0.0348,alta
INS-03-02219,Sodium cocoyl isethionate,Tensoativo,Insumos DermaTech,PE,kg,50,292.98,370.43,770.29,480.0,35,0.1749,baixa
INS-03-02220,Glicerina bidestilada,Umectante,Quimnova Trading,SC,kg,150,1197.73,1577.01,2695.15,341.88,59,-0.0601,alta
INS-03-02221,Pantenol,Ativo funcional,NaturaPrima Quimicos,RJ,mL,1000,1401.95,2297.73,4051.8,659.44,41,0.2375,alta
INS-03-02222,Hidroxietilcelulose,Espessante,BioAtivos Sul,SC,L,100,1003.09,1436.94,3237.21,352.99,15,0.167,media
INS-03-02223,Sodium cocoyl isethionate,Tensoativo,GreenLab Mat-primas,GO,kg,25,1381.22,1796.29,4108.11,194.16,24,0.101,baixa
INS-03-02224,Hidroxietilcelulose,Espessante,NaturaPrima Quimicos,GO,L,200,731.13,989.21,1719.9,541.24,48,-0.0347,baixa
INS-03-02225,Fragrancia floral suave,Fragrancia,DermaLink Distribuidora,SP,mL,150,98.89,170.9,321.91,661.48,23,0.0433,baixa
INS-03-02226,Benzoato de sodio,Conservante,Insumos DermaTech,PE,kg,200,574.83,909.79,1604.98,542.81,38,0.2181,baixa
INS-03-02227,Acido hialuronico,Ativo funcional,Insumos DermaTech,MG,kg,500,928.51,1601.36,2829.69,657.74,43,0.0165,baixa
