produto_id,categoria,descricao,fornecedor,lote_minimo_compra,consumo_medio_4m,consumo_medio_6m,consumo_medio_12m,custo_aquisicao_unitario,custo_negociado_estimado,estoque_atual,prazo_reposicao_dias,nivel_servico_alvo,margem_alvo,proxima_revisao_contrato
PRODUTOS_ALIMENTOS-02795,alimentos,Produto Alimentos 02795,Fornecedor_074,96,538.49,680.25,1456.64,623.41,662.69,629,48,0.901,0.392,2027-02-09
PRODUTOS_ALIMENTOS-02796,alimentos,Produto Alimentos 02796,Fornecedor_132,120,682.02,904.5,1985.62,623.6,633.76,203,14,0.944,0.24,2026-05-17
PRODUTOS_ALIMENTOS-02797,alimentos,Produto Alimentos 02797,Fornecedor_057,480,78.49,122.13,204.31,994.12,1097.04,208,53,0.961,0.308,2026-07-25
PRODUTOS_ALIMENTOS-02798,alimentos,Produto Alimentos 02798,Fornecedor_130,24,430.84,588.01,1314.67,309.32,338.49,87,31,0.941,0.177,2027-02-13
PRODUTOS_ALIMENTOS-02799,alimentos,Produto Alimentos 02799,Fornecedor_141,12,268.39,453.26,879.71,588.68,659.97,17,82,0.947,0.084,2026-11-19
PRODUTOS_ALIMENTOS-02800,alimentos,Produto Alimentos 02800,Fornecedor_194,24,868.2,1345.7,2958.16,313.79,357.43,423,44,0.94,0.183,2027-02-10
PRODUTOS_ALIMENTOS-02801,alimentos,Produto Alimentos 02801,Fornecedor_111,120,1065.58,1593.44,2801.53,704.87,700.39,1290,40,0.972,0.111,2027-03-12
PRODUTOS_ALIMENTOS-02802,alimentos,Produto Alimentos 02802,Fornecedor_074,120,810.01,1198.58,2392.99,1377.89,1343.26,653,76,0.932,0.117,2027-01-07
PRODUTOS_ALIMENTOS-02803,alimentos,Produto Alimentos 02803,Fornecedor_248,96,980.31,1513.28,2927.86,1442.15,1632.89,1011,32,0.921,0.314,2026-12-12
PRODUTOS_ALIMENTOS-02804,alimentos,Produto Alimentos 02804,Fornecedor_008,120,925.21,1512.91,3321.39,1180.1,1373.62,267,69,0.959,0.401,2026-11-16
PRODUTOS_ALIMENTOS-02805,alimentos,Produto Alimentos 02805,Fornecedor_136,96,532.54,881.42,1472.23,289.1,302.76,460,61,0.983,0.111,2027-02-01
PRODUTOS_ALIMENTOS-02806,alimentos,Produto Alimentos 02806,Fornecedor_129,240,610.41,1029.86,1873.07,1223.39,1214.68,520,45,0.904,0.29,2026-07-20
PRODUTOS_ALIMENTOS-02807,alimentos,Produto Alimentos 02807,Fornecedor_244,240,900.08,1063.69,1905.91,768.48,811.12,574,55,0.958,0.353,2026-09-13
PRODUTOS_ALIMENTOS-02808,alimentos,Produto Alimentos 02808,Fornecedor_027,120,1117.45,1468.32,3376.99,539.09,562.4,362,19,0.962,0.143,2026-11-16
PRODUTOS_ALIMENTOS-02809,alimentos,Produto Alimentos 02809,Fornecedor_075,48,53.15,68.0,133.37,10.15,10.64,42,44,0.934,0.223,2026-05-01
PRODUTOS_ALIMENTOS-02810,alimentos,Produto Alimentos 02810,Fornecedor_150,96,1087.08,1601.35,2637.23,716.72,691.83,941,60,0.911,0.33,2026-06-11
PRODUTOS_ALIMENTOS-02811,alimentos,Produto Alimentos 02811,Fornecedor_090,48,519.84,651.08,1102.03,508.7,598.05,588,56,0.95,0.318,2026-11-26
PRODUTOS_ALIMENTOS-02812,alimentos,Produto Alimentos 02812,Fornecedor_134,6,856.54,1319.95,2853.11,958.61,1104.18,43,43,0.954,0.122,2026-08-19
PRODUTOS_ALIMENTOS-02813,alimentos,Produto Alimentos 02813,Fornecedor_081,6,271.76,332.11,675.85,1072.69,1160.47,51,33,0.967,0.255,2026-05-14
PRODUTOS_ALIMENTOS-02814,alimentos,Produto Alimentos 02814,Fornecedor_220,12,213.31,285.05,650.95,291.55,303.33,224,8,0.926,0.103,2026-10-29
PRODUTOS_ALIMENTOS-02815,alimentos,Produto Alimentos 02815,Fornecedor_156,240,1029.54,1237.58,2516.72,1367.05,1438.26,1339,16,0.951,0.283,2027-02-21
PRODUTOS_ALIMENTOS-02816,alimentos,Produto Alimentos 02816,Fornecedor_172,120,152.38,251.79,528.85,1086.72,978.59,172,20,0.973,0.276,2027-02-28
PRODUTOS_ALIMENTOS-02817,alimentos,Produto Alimentos 02817,Fornecedor_003,480,278.79,463.02,893.36,658.44,681.8,78,66,0.958,0.083,2027-03-09
PRODUTOS_ALIMENTOS-02818,alimentos,Produto Alimentos 02818,Fornecedor_236,720,1138.29,1683.06,2967.59,246.5,279.11,1857,51,0.982,0.086,2026-06-21
PRODUTOS_ALIMENTOS-02819,alimentos,Produto Alimentos 02819,Fornecedor_091,12,726.19,868.56,2058.73,331.95,373.68,780,29,0.915,0.175,2026-07-09
PRODUTOS_ALIMENTOS-02820,alimentos,Produto Alimentos 02820,Fornecedor_019,6,64.88,105.71,241.83,1213.03,1094.14,27,66,0.984,0.377,2026-12-28
PRODUTOS_ALIMENTOS-02821,alimentos,Produto Alimentos 02821,Fornecedor_018,720,602.79,866.32,1627.82,233.86,238.59,14,54,0.962,0.216,2026-08-01
PRODUTOS_ALIMENTOS-02822,alimentos,Produto Alimentos 02822,Fornecedor_095,6,1087.56,1722.64,3776.93,1081.92,1166.75,795,80,0.985,0.419,2026-12-06
PRODUTOS_ALIMENTOS-02823,alimentos,Produto Alimentos 02823,Fornecedor_171,12,391.83,595.81,1033.38,179.02,181.74,277,15,0.966,0.386,2027-04-08
PRODUTOS_ALIMENTOS-02824,alimentos,Produto Alimentos 02824,Fornecedor_092,48,856.89,1352.99,3111.66,922.84,984.23,200,12,0.953,0.142,2027-01-16
PRODUTOS_ALIMENTOS-02825,alimentos,Produto Alimentos 02825,Fornecedor_088,48,926.25,1361.07,3174.32,91.7,102.57,235,41,0.954,0.357,2027-02-09
PRODUTOS_ALIMENTOS-02826,alimentos,Produto Alimentos 02826,Fornecedor_147,6,794.85,1134.81,2365.21,1269.83,1168.99,596,54,0.969,0.295,2027-02-05
PRODUTOS_ALIMENTOS-02827,alimentos,Produto Alimentos 02827,Fornecedor_032,6,72.36,94.68,153.82,247.01,224.5,27,59,0.936,0.082,2026-09-18
PRODUTOS_ALIMENTOS-02828,alimentos,Produto Alimentos 02828,Fornecedor_178,240,934.53,1558.59,3603.41,1153.6,1111.4,87,74,0.955,0.318,2026-06-22
PRODUTOS_ALIMENTOS-02829,alimentos,Produto Alimentos 02829,Fornecedor_091,120,319.14,508.21,1037.47,356.04,360.74,134,40,0.903,0.272,2026-11-23
PRODUTOS_ALIMENTOS-02830,alimentos,Produto Alimentos 02830,Fornecedor_178,720,28.69,43.73,99.69,500.29,577.1,35,57,0.985,0.361,2026-09-12
PRODUTOS_ALIMENTOS-02831,alimentos,Produto Alimentos 02831,Fornecedor_156,120,418.47,580.71,1188.14,1027.17,1104.14,41,67,0.988,0.168,2026-06-10
PRODUTOS_ALIMENTOS-02832,alimentos,Produto Alimentos 02832,Fornecedor_049,480,376.48,570.69,1213.47,437.31,434.74,441,27,0.961,0.188,2027-03-18
PRODUTOS_ALIMENTOS-02833,alimentos,Produto Alimentos 02833,Fornecedor_241,120,647.38,906.19,1995.61,908.22,1039.6,199,10,0.977,0.113,2026-09-24
PRODUTOS_ALIMENTOS-02834,alimentos,Produto Alimentos 02834,Fornecedor_004,240,602.01,865.96,1821.99,187.39,220.53,531,45,0.912,0.278,2027-04-17
PRODUTOS_ALIMENTOS-02835,alimentos,Produto Alimentos 02835,Fornecedor_139,240,474.09,703.94,1377.46,583.66,539.93,396,22,0.936,0.341,2026-05-05
PRODUTOS_ALIMENTOS-02836,alimentos,Produto Alimentos 02836,Fornecedor_173,720,925.07,1220.77,2463.11,406.93,473.24,1217,85,0.937,0.419,2027-03-30
PRODUTOS_ALIMENTOS-02837,alimentos,Produto Alimentos 02837,Fornecedor_094,96,69.48,95.03,180.81,1259.18,1393.09,11,25,0.974,0.101,2027-01-10
PRODUTOS_ALIMENTOS-02838,alimentos,Produto Alimentos 02838,Fornecedor_212,24,1142.94,1444.05,3138.55,223.41,208.42,415,48,0.967,0.131,2026-05-18
PRODUTOS_ALIMENTOS-02839,alimentos,Produto Alimentos 02839,Fornecedor_093,240,15.81,20.98,47.61,1256.93,1231.27,32,62,0.986,0.141,2026-05-29
PRODUTOS_ALIMENTOS-02840,alimentos,Produto Alimentos 02840,Fornecedor_031,120,417.28,514.35,1080.51,1362.52,1567.11,203,16,0.946,0.144,2026-11-07
PRODUTOS_ALIMENTOS-02841,alimentos,Produto Alimentos 02841,Fornecedor_184,24,1103.47,1279.1,2673.45,1244.41,1190.5,496,24,0.964,0.123,2026-05-04
PRODUTOS_ALIMENTOS-02842,alimentos,Produto Alimentos 02842,Fornecedor_071,48,731.37,1196.34,2795.95,869.03,1004.39,742,18,0.982,0.35,2027-03-25
PRODUTOS_ALIMENTOS-02843,alimentos,Produto Alimentos 02843,Fornecedor_233,480,961.56,1254.42,2038.15,1355.26,1570.22,1048,33,0.972,0.17,2026-08-09
PRODUTOS_ALIMENTOS-02844,alimentos,Produto Alimentos 02844,Fornecedor_039,24,821.88,1232.29,2835.2,723.87,804.21,705,43,0.909,0.095,2026-06-28
PRODUTOS_ALIMENTOS-02845,alimentos,Produto Alimentos 02845,Fornecedor_004,720,521.09,751.42,1339.38,327.47,350.59,165,69,0.986,0.117,2027-04-14
PRODUTOS_ALIMENTOS-02846,alimentos,Produto Alimentos 02846,Fornecedor_112,480,686.73,846.62,1565.06,1460.2,1445.17,1063,83,0.973,0.337,2027-04-13
PRODUTOS_ALIMENTOS-02847,alimentos,Produto Alimentos 02847,Fornecedor_180,120,409.01,583.72,1144.87,425.16,494.8,130,58,0.927,0.152,2027-01-23
PRODUTOS_ALIMENTOS-02848,alimentos,Produto Alimentos 02848,Fornecedor_048,24,1141.17,1402.54,3084.44,1488.23,1680.14,644,44,0.912,0.18,2026-10-12
PRODUTOS_ALIMENTOS-02849,alimentos,Produto Alimentos 02849,Fornecedor_064,24,255.08,309.72,718.32,1455.07,1581.77,283,8,0.923,0.193,2026-11-04
PRODUTOS_ALIMENTOS-02850,alimentos,Produto Alimentos 02850,Fornecedor_098,96,288.03,447.86,783.46,1443.37,1351.08,225,55,0.982,0.241,2026-05-23
PRODUTOS_ALIMENTOS-02851,alimentos,Produto Alimentos 02851,Fornecedor_034,720,645.75,934.52,2220.31,450.59,493.38,914,15,0.905,0.326,2026-12-28
PRODUTOS_ALIMENTOS-02852,alimentos,Produto Alimentos 02852,Fornecedor_096,720,386.39,459.7,1045.17,324.68,374.78,737,82,0.97,0.144,2026-07-09
PRODUTOS_ALIMENTOS-02853,alimentos,Produto Alimentos 02853,Fornecedor_163,12,484.42,582.47,1237.08,722.45,704.89,263,38,0.974,0.155,2026-05-08
PRODUTOS_ALIMENTOS-02854,alimentos,Produto Alimentos 02854,Fornecedor_080,240,969.24,1158.14,2707.25,534.82,567.63,626,50,0.924,0.321,2026-08-13
PRODUTOS_ALIMENTOS-02855,alimentos,Produto Alimentos 02855,Fornecedor_228,120,268.04,395.98,827.55,719.54,809.57,116,34,0.925,0.358,2027-02-22
PRODUTOS_ALIMENTOS-02856,alimentos,Produto Alimentos 02856,Fornecedor_078,6,1120.41,1389.92,2704.38,923.86,829.87,93,31,0.92,0.349,2026-10-02
PRODUTOS_ALIMENTOS-02857,alimentos,Produto Alimentos 02857,Fornecedor_188,720,725.71,1032.67,2262.71,815.25,809.73,1468,57,0.948,0.293,2027-01-15
PRODUTOS_ALIMENTOS-02858,alimentos,Produto Alimentos 02858,Fornecedor_040,24,124.4,206.87,415.68,82.9,90.86,29,51,0.945,0.275,2026-09-08
PRODUTOS_ALIMENTOS-02859,alimentos,Produto Alimentos 02859,Fornecedor_054,96,272.56,378.97,884.76,773.67,798.74,298,10,0.919,0.404,2026-07-22
PRODUTOS_ALIMENTOS-02860,alimentos,Produto Alimentos 02860,Fornecedor_176,480,213.34,272.23,566.69,397.9,358.86,14,42,0.911,0.233,2026-10-07
PRODUTOS_ALIMENTOS-02861,alimentos,Produto Alimentos 02861,Fornecedor_186,720,882.23,1440.77,3317.1,789.23,884.95,948,44,0.977,0.236,2026-09-08
PRODUTOS_ALIMENTOS-02862,alimentos,Produto Alimentos 02862,Fornecedor_248,120,22.56,26.16,50.29,618.17,729.08,102,6,0.94,0.081,2026-07-11
PRODUTOS_ALIMENTOS-02863,alimentos,Produto Alimentos 02863,Fornecedor_238,720,207.03,351.1,801.21,182.42,213.51,130,20,0.919,0.278,2027-01-13
PRODUTOS_ALIMENTOS-02864,alimentos,Produto Alimentos 02864,Fornecedor_203,480,507.18,850.59,1473.25,834.51,806.02,273,59,0.919,0.169,2026-08-14
PRODUTOS_ALIMENTOS-02865,alimentos,Produto Alimentos 02865,Fornecedor_231,240,249.11,288.0,529.77,1169.42,1259.14,170,89,0.936,0.339,2027-04-03
PRODUTOS_ALIMENTOS-02866,alimentos,Produto Alimentos 02866,Fornecedor_068,24,1160.45,1355.23,2464.53,530.09,507.39,414,37,0.919,0.302,2026-10-22
PRODUTOS_ALIMENTOS-02867,alimentos,Produto Alimentos 02867,Fornecedor_205,720,632.45,980.2,2021.78,1499.5,1374.38,1347,44,0.939,0.414,2026-06-20
PRODUTOS_ALIMENTOS-02868,alimentos,Produto Alimentos 02868,Fornecedor_182,480,197.51,255.54,433.05,1309.69,1450.24,570,16,0.902,0.241,2027-02-11
PRODUTOS_ALIMENTOS-02869,alimentos,Produto Alimentos 02869,Fornecedor_149,12,856.73,1427.21,3184.72,380.5,443.44,85,57,0.931,0.327,2026-11-02
PRODUTOS_ALIMENTOS-02870,alimentos,Produto Alimentos 02870,Fornecedor_128,96,889.66,1424.48,3198.24,1065.35,1125.1,341,14,0.952,0.292,2026-08-10
PRODUTOS_ALIMENTOS-02871,alimentos,Produto Alimentos 02871,Fornecedor_103,120,1106.85,1399.86,3195.22,292.15,318.42,1180,68,0.942,0.14,2027-01-22
PRODUTOS_ALIMENTOS-02872,alimentos,Produto Alimentos 02872,Fornecedor_066,12,598.46,848.89,1743.94,542.92,571.21,213,44,0.99,0.11,2026-06-07
PRODUTOS_ALIMENTOS-02873,alimentos,Produto Alimentos 02873,Fornecedor_126,720,708.02,899.91,2025.9,834.21,974.67,609,27,0.977,0.227,2026-08-07
PRODUTOS_ALIMENTOS-02874,alimentos,Produto Alimentos 02874,Fornecedor_021,120,252.57,374.77,803.38,736.29,742.0,14,9,0.92,0.112,2026-06-24
PRODUTOS_ALIMENTOS-02875,alimentos,Produto Alimentos 02875,Fornecedor_195,240,411.16,591.71,946.85,426.38,472.14,257,68,0.907,0.29,2027-02-24
PRODUTOS_ALIMENTOS-02876,alimentos,Produto Alimentos 02876,Fornecedor_005,240,730.4,874.92,2004.61,788.05,791.36,512,63,0.928,0.319,2027-03-18
PRODUTOS_ALIMENTOS-02877,alimentos,Produto Alimentos 02877,Fornecedor_007,480,1177.21,1780.26,3661.2,136.62,160.47,459,72,0.934,0.305,2027-03-10
PRODUTOS_ALIMENTOS-02878,alimentos,Produto Alimentos 02878,Fornecedor_206,6,1127.25,1532.48,3268.85,582.19,548.79,1196,55,0.916,0.12,2026-08-08
PRODUTOS_ALIMENTOS-02879,alimentos,Produto Alimentos 02879,Fornecedor_041,240,557.81,774.13,1377.15,262.24,261.07,581,77,0.981,0.229,2026-11-02
PRODUTOS_ALIMENTOS-02880,alimentos,Produto Alimentos 02880,Fornecedor_225,480,750.23,1056.28,2251.63,1130.0,1124.99,1265,30,0.944,0.133,2026-05-04
PRODUTOS_ALIMENTOS-02881,alimentos,Produto Alimentos 02881,Fornecedor_047,480,155.48,237.06,437.75,928.82,1051.17,511,31,0.966,0.293,2026-11-28
PRODUTOS_ALIMENTOS-02882,alimentos,Produto Alimentos 02882,Fornecedor_017,720,20.45,34.39,66.7,512.15,531.32,656,75,0.903,0.223,2027-01-24
PRODUTOS_ALIMENTOS-02883,alimentos,Produto Alimentos 02883,Fornecedor_055,480,421.48,624.94,1100.13,521.79,521.66,882,80,0.985,0.18,2026-08-08
PRODUTOS_ALIMENTOS-02884,alimentos,Produto Alimentos 02884,Fornecedor_127,48,1191.54,1639.43,2979.23,745.54,699.9,307,67,0.959,0.215,2026-10-27
PRODUTOS_ALIMENTOS-02885,alimentos,Produto Alimentos 02885,Fornecedor_150,240,719.52,1147.38,2568.76,1103.69,1148.16,788,84,0.957,0.168,2026-12-13
PRODUTOS_ALIMENTOS-02886,alimentos,Produto Alimentos 02886,Fornecedor_184,480,897.33,1204.11,2737.62,1214.2,1164.66,517,45,0.957,0.3,2026-09-07
PRODUTOS_ALIMENTOS-02887,alimentos,Produto Alimentos 02887,Fornecedor_192,720,42.87,57.89,113.13,256.56,276.51,742,39,0.947,0.311,2026-11-20
PRODUTOS_ALIMENTOS-02888,alimentos,Produto Alimentos 02888,Fornecedor_222,480,388.06,494.72,1038.41,500.82,449.65,824,49,0.985,0.175,2027-01-02
PRODUTOS_ALIMENTOS-02889,alimentos,Produto Alimentos 02889,Fornecedor_156,240,637.1,863.92,1750.03,300.09,313.52,594,29,0.911,0.143,2026-11-25
PRODUTOS_ALIMENTOS-02890,alimentos,Produto Alimentos 02890,Fornecedor_015,6,726.99,957.17,2098.37,66.74,77.18,486,33,0.987,0.236,2026-09-18
PRODUTOS_ALIMENTOS-02891,alimentos,Produto Alimentos 02891,Fornecedor_012,96,118.52,136.39,314.23,329.59,370.83,214,8,0.972,0.187,2026-07-12
PRODUTOS_ALIMENTOS-02892,alimentos,Produto Alimentos 02892,Fornecedor_120,48,498.02,714.2,1639.44,679.3,719.12,206,42,0.925,0.394,2026-12-05
PRODUTOS_ALIMENTOS-02893,alimentos,Produto Alimentos 02893,Fornecedor_244,6,330.78,559.31,1247.79,1351.46,1541.33,126,32,0.912,0.369,2027-01-04
PRODUTOS_ALIMENTOS-02894,alimentos,Produto Alimentos 02894,Fornecedor_209,24,247.93,392.0,821.42,398.52,393.48,27,78,0.906,0.176,2026-06-15
PRODUTOS_ALIMENTOS-02895,alimentos,Produto Alimentos 02895,Fornecedor_133,120,40.06,59.91,116.77,725.7,758.11,29,55,0.924,0.182,2026-12-23
PRODUTOS_ALIMENTOS-02896,alimentos,Produto Alimentos 02896,Fornecedor_056,6,578.8,867.39,1528.13,296.48,284.16,437,16,0.98,0.17,2026-12-15
PRODUTOS_ALIMENTOS-02897,alimentos,Produto Alimentos 02897,Fornecedor_197,120,1036.72,1403.89,3038.93,710.9,754.35,46,49,0.958,0.307,2026-08-02
PRODUTOS_ALIMENTOS-02898,alimentos,Produto Alimentos 02898,Fornecedor_016,480,500.72,626.98,1237.59,1089.98,1242.15,684,60,0.943,0.337,2027-03-22
PRODUTOS_ALIMENTOS-02899,alimentos,Produto Alimentos 02899,Fornecedor_221,24,1017.67,1561.91,3348.97,181.83,170.26,489,56,0.92,0.394,2026-06-26
PRODUTOS_ALIMENTOS-02900,alimentos,Produto Alimentos 02900,Fornecedor_064,96,165.94,235.73,424.99,898.34,952.77,52,31,0.945,0.389,2027-01-12
PRODUTOS_ALIMENTOS-02901,alimentos,Produto Alimentos 02901,Fornecedor_104,12,543.38,724.85,1561.87,1168.31,1043.76,45,85,0.976,0.353,2026-11-03
PRODUTOS_ALIMENTOS-02902,alimentos,Produto Alimentos 02902,Fornecedor_175,480,156.14,182.13,353.68,63.64,57.3,540,31,0.958,0.339,2026-12-12
PRODUTOS_ALIMENTOS-02903,alimentos,Produto Alimentos 02903,Fornecedor_239,720,644.13,836.01,1985.68,1208.78,1155.74,719,64,0.978,0.152,2027-04-03
PRODUTOS_ALIMENTOS-02904,alimentos,Produto Alimentos 02904,Fornecedor_003,480,352.43,536.79,1231.59,1316.77,1408.75,189,70,0.917,0.1,2026-12-18
PRODUTOS_ALIMENTOS-02905,alimentos,Produto Alimentos 02905,Fornecedor_191,96,671.59,1074.9,1930.4,995.67,998.75,251,15,0.947,0.226,2027-03-16
PRODUTOS_ALIMENTOS-02906,alimentos,Produto Alimentos 02906,Fornecedor_191,720,610.55,791.79,1432.24,402.56,363.14,1349,78,0.953,0.386,2026-05-13
PRODUTOS_ALIMENTOS-02907,alimentos,Produto Alimentos 02907,Fornecedor_159,240,251.89,315.46,662.63,693.1,795.24,5,48,0.956,0.133,2026-05-28
PRODUTOS_ALIMENTOS-02908,alimentos,Produto Alimentos 02908,Fornecedor_103,24,162.17,218.75,386.18,1368.34,1232.81,155,81,0.934,0.304,2026-08-21
PRODUTOS_ALIMENTOS-02909,alimentos,Produto Alimentos 02909,Fornecedor_063,240,40.28,59.62,137.91,1365.61,1357.25,180,38,0.903,0.409,2027-03-02
PRODUTOS_ALIMENTOS-02910,alimentos,Produto Alimentos 02910,Fornecedor_042,24,776.56,943.16,1775.57,1208.13,1370.09,699,64,0.902,0.151,2026-07-14
PRODUTOS_ALIMENTOS-02911,alimentos,Produto Alimentos 02911,Fornecedor_052,120,1041.66,1557.68,2937.51,142.39,167.05,8,7,0.907,0.179,2027-01-28
PRODUTOS_ALIMENTOS-02912,alimentos,Produto Alimentos 02912,Fornecedor_224,24,180.94,211.96,508.14,1281.85,1487.78,206,12,0.911,0.182,2027-04-20
PRODUTOS_ALIMENTOS-02913,alimentos,Produto Alimentos 02913,Fornecedor_133,720,53.55,68.58,162.82,1364.54,1351.59,294,62,0.932,0.154,2027-01-04
PRODUTOS_ALIMENTOS-02914,alimentos,Produto Alimentos 02914,Fornecedor_084,96,726.0,1188.28,2459.18,789.34,873.84,850,47,0.921,0.297,2026-06-23
PRODUTOS_ALIMENTOS-02915,alimentos,Produto Alimentos 02915,Fornecedor_219,720,459.08,549.31,947.81,220.15,239.25,282,60,0.912,0.397,2026-10-29
PRODUTOS_ALIMENTOS-02916,alimentos,Produto Alimentos 02916,Fornecedor_201,480,1043.67,1256.74,2355.93,1306.56,1301.18,1404,58,0.947,0.343,2026-06-10
PRODUTOS_ALIMENTOS-02917,alimentos,Produto Alimentos 02917,Fornecedor_068,240,413.8,552.9,902.79,82.82,86.04,635,47,0.967,0.367,2026-12-19
PRODUTOS_ALIMENTOS-02918,alimentos,Produto Alimentos 02918,Fornecedor_030,720,474.4,721.74,1350.27,1237.27,1374.66,1135,41,0.98,0.279,2026-10-14
PRODUTOS_ALIMENTOS-02919,alimentos,Produto Alimentos 02919,Fornecedor_007,96,888.46,1271.14,2172.36,384.82,387.94,84,35,0.94,0.392,2026-11-28
PRODUTOS_ALIMENTOS-02920,alimentos,Produto Alimentos 02920,Fornecedor_020,48,720.86,972.16,2165.07,903.0,1013.14,377,47,0.977,0.253,2027-01-15
PRODUTOS_ALIMENTOS-02921,alimentos,Produto Alimentos 02921,Fornecedor_127,480,911.61,1115.59,1921.08,659.36,649.88,925,85,0.924,0.249,2027-02-19
PRODUTOS_ALIMENTOS-02922,alimentos,Produto Alimentos 02922,Fornecedor_208,480,1050.55,1421.88,3275.31,178.41,170.01,303,41,0.973,0.33,2027-01-03
PRODUTOS_ALIMENTOS-02923,alimentos,Produto Alimentos 02923,Fornecedor_141,120,721.42,1073.93,1732.92,95.53,92.92,372,81,0.975,0.414,2027-02-16
PRODUTOS_ALIMENTOS-02924,alimentos,Produto Alimentos 02924,Fornecedor_174,12,830.27,1144.8,2652.62,1383.23,1570.22,446,59,0.951,0.125,2026-12-02
PRODUTOS_ALIMENTOS-02925,alimentos,Produto Alimentos 02925,Fornecedor_068,6,795.9,1129.16,1945.81,547.61,522.47,172,62,0.956,0.227,2026-05-11
PRODUTOS_ALIMENTOS-02926,alimentos,Produto Alimentos 02926,Fornecedor_207,24,460.09,560.46,966.18,1164.27,1087.88,494,55,0.906,0.203,2026-09-22
PRODUTOS_ALIMENTOS-02927,alimentos,Produto Alimentos 02927,Fornecedor_094,6,983.19,1643.54,3541.4,304.93,280.52,114,48,0.93,0.176,2026-09-01
PRODUTOS_ALIMENTOS-02928,alimentos,Produto Alimentos 02928,Fornecedor_143,240,951.51,1279.08,2683.49,505.98,572.22,383,20,0.986,0.224,2027-04-05
PRODUTOS_ALIMENTOS-02929,alimentos,Produto Alimentos 02929,Fornecedor_211,240,269.41,365.09,867.48,987.9,1079.59,424,70,0.97,0.098,2026-10-30
PRODUTOS_ALIMENTOS-02930,alimentos,Produto Alimentos 02930,Fornecedor_122,240,913.97,1202.64,2697.31,871.84,783.52,104,42,0.908,0.148,2026-10-16
PRODUTOS_ALIMENTOS-02931,alimentos,Produto Alimentos 02931,Fornecedor_143,480,821.38,1197.2,2649.12,142.5,156.51,1194,34,0.935,0.156,2026-05-24
PRODUTOS_ALIMENTOS-02932,alimentos,Produto Alimentos 02932,Fornecedor_247,240,937.45,1395.7,3311.2,1305.83,1415.25,73,72,0.98,0.276,2027-01-15
PRODUTOS_ALIMENTOS-02933,alimentos,Produto Alimentos 02933,Fornecedor_028,720,662.39,997.18,1614.99,134.27,133.85,403,81,0.933,0.107,2026-08-13
PRODUTOS_ALIMENTOS-02934,alimentos,Produto Alimentos 02934,Fornecedor_128,48,220.26,272.89,498.85,51.89,56.83,111,78,0.953,0.227,2026-08-03
PRODUTOS_ALIMENTOS-02935,alimentos,Produto Alimentos 02935,Fornecedor_017,720,1092.93,1657.03,3830.35,816.16,876.98,347,88,0.95,0.418,2027-03-11
PRODUTOS_ALIMENTOS-02936,alimentos,Produto Alimentos 02936,Fornecedor_192,240,265.34,348.5,823.19,676.07,621.18,463,60,0.979,0.217,2026-07-09
PRODUTOS_ALIMENTOS-02937,alimentos,Produto Alimentos 02937,Fornecedor_124,24,890.89,1290.92,2374.24,1049.79,990.82,760,56,0.925,0.228,2026-11-28
PRODUTOS_ALIMENTOS-02938,alimentos,Produto Alimentos 02938,Fornecedor_112,24,378.74,612.24,1105.79,973.25,920.98,389,68,0.937,0.284,2026-12-13
PRODUTOS_ALIMENTOS-02939,alimentos,Produto Alimentos 02939,Fornecedor_044,480,718.75,1083.99,2183.84,1025.44,1076.1,619,39,0.928,0.287,2027-01-25
PRODUTOS_ALIMENTOS-02940,alimentos,Produto Alimentos 02940,Fornecedor_064,48,543.35,651.24,1527.69,387.72,436.76,582,83,0.908,0.319,2026-10-15
PRODUTOS_ALIMENTOS-02941,alimentos,Produto Alimentos 02941,Fornecedor_204,6,406.38,565.05,1044.65,218.4,233.33,78,85,0.953,0.209,2026-05-06
PRODUTOS_ALIMENTOS-02942,alimentos,Produto Alimentos 02942,Fornecedor_207,240,1018.57,1697.24,3808.89,404.23,471.74,799,58,0.947,0.307,2026-07-02
PRODUTOS_ALIMENTOS-02943,alimentos,Produto Alimentos 02943,Fornecedor_226,48,798.63,1154.64,2623.13,865.87,969.16,680,88,0.958,0.294,2026-09-14
PRODUTOS_ALIMENTOS-02944,alimentos,Produto Alimentos 02944,Fornecedor_014,48,469.69,666.9,1166.13,81.05,83.13,497,76,0.988,0.343,2027-04-11
PRODUTOS_ALIMENTOS-02945,alimentos,Produto Alimentos 02945,Fornecedor_014,720,859.07,1084.21,2093.54,1380.08,1511.16,669,68,0.984,0.25,2026-10-16
PRODUTOS_ALIMENTOS-02946,alimentos,Produto Alimentos 02946,Fornecedor_171,480,403.51,549.49,1230.9,1334.49,1449.22,678,56,0.982,0.302,2026-11-07
PRODUTOS_ALIMENTOS-02947,alimentos,Produto Alimentos 02947,Fornecedor_034,120,993.42,1393.98,2660.13,1016.31,920.46,690,13,0.982,0.369,2027-03-23
PRODUTOS_ALIMENTOS-02948,alimentos,Produto Alimentos 02948,Fornecedor_010,48,902.1,1360.74,2461.47,385.03,409.86,848,33,0.933,0.136,2026-06-24
PRODUTOS_ALIMENTOS-02949,alimentos,Produto Alimentos 02949,Fornecedor_176,6,317.6,441.12,773.86,378.84,364.98,31,42,0.946,0.131,2026-12-13
